L6_MAT1A_MAD_Hampel,Sediment_Y_mm,Core_Y_mm,strat_depth_cm,R570R630,R590R690,RMean,R850R950,RABD676
759,52.06554878,52.06554878,5.206554878,0.828313117,0.834018843,0.137103679,1.028173352,1.001074476
760,52.13414634,52.13414634,5.213414634,0.834821164,0.836132948,0.137350273,1.027522798,1.003418343
761,52.2027439,52.2027439,5.22027439,0.830982443,0.832576459,0.136081786,1.029061843,1.004538324
762,52.27134146,52.27134146,5.227134146,0.835617707,0.836194238,0.136044312,1.022428974,1.006320825
763,52.33993902,52.33993902,5.233993902,0.841806017,0.842114197,0.134600353,1.022033983,1.001410263
764,52.40853659,52.40853659,5.240853659,0.840228258,0.840826029,0.134093984,1.021608385,1.004374247
765,52.47713415,52.47713415,5.247713415,0.83425371,0.841439915,0.132563573,1.019069547,1.000218147
766,52.54573171,52.54573171,5.254573171,0.83959796,0.83857093,0.131997978,1.022364683,1.004632537
767,52.61432927,52.61432927,5.261432927,0.846782929,0.838815794,0.131600935,1.018741778,1.004733932
768,52.68292683,52.68292683,5.268292683,0.836540849,0.83218281,0.131521692,1.020442016,1.002433856
769,52.75152439,52.75152439,5.275152439,0.84675662,0.83601388,0.13154754,1.025550975,1.000943474
770,52.82012195,52.82012195,5.282012195,0.831843955,0.832974765,0.131477907,1.025060189,1.000139054
771,52.88871951,52.88871951,5.288871951,0.836708382,0.829817225,0.131848314,1.0217213,1.000188737
772,52.95731707,52.95731707,5.295731707,0.835860153,0.834179745,0.13209005,1.027772135,1.000979822
773,53.02591463,53.02591463,5.302591463,0.827732066,0.833116932,0.132551212,1.027408851,1.001334357
774,53.0945122,53.0945122,5.30945122,0.826761494,0.838055083,0.133726407,1.030342907,1.000402465
775,53.16310976,53.16310976,5.316310976,0.845105082,0.835531765,0.134502309,1.021000747,0.999340458
776,53.23170732,53.23170732,5.323170732,0.839831412,0.837580715,0.134559367,1.023896781,1.001356552
777,53.30030488,53.30030488,5.330030488,0.834961507,0.840454033,0.134938183,1.025787653,1.003214639
778,53.36890244,53.36890244,5.336890244,0.843946789,0.843665203,0.136964131,1.030711911,0.999414836
779,53.4375,53.4375,5.34375,0.834276189,0.834736456,0.137614496,1.028096568,1.001795472
780,53.50609756,53.50609756,5.350609756,0.830716145,0.838105131,0.13806308,1.029423807,1.002885626
781,53.57469512,53.57469512,5.357469512,0.833020806,0.841653214,0.139591128,1.027185968,1.002141761
782,53.64329268,53.64329268,5.364329268,0.83333186,0.838994119,0.141258542,1.022047135,1.002560871
783,53.71189024,53.71189024,5.371189024,0.82873655,0.836843656,0.142792121,1.023150932,1.000776303
784,53.7804878,53.7804878,5.37804878,0.83044884,0.837202729,0.147568595,1.025052449,1.002800747
785,53.84908537,53.84908537,5.384908537,0.834310413,0.839294633,0.151513612,1.031854969,1.000616066
786,53.91768293,53.91768293,5.391768293,0.833090448,0.841496074,0.154401663,1.036573566,1.002711144
787,53.98628049,53.98628049,5.398628049,0.831391909,0.846678418,0.155777427,1.038162656,1.0020643
788,54.05487805,54.05487805,5.405487805,0.839361118,0.851641317,0.155234165,1.036178624,1.001375033
789,54.12347561,54.12347561,5.412347561,0.839125091,0.850308464,0.154280629,1.033414671,1.001928727
790,54.19207317,54.19207317,5.419207317,0.843774615,0.851281388,0.152931188,1.037300358,1.000964309
791,54.26067073,54.26067073,5.426067073,0.831839194,0.849738906,0.14932576,1.035458902,1.000977627
792,54.32926829,54.32926829,5.432926829,0.837910313,0.844462751,0.146297227,1.035039536,0.998995555
793,54.39786585,54.39786585,5.439786585,0.835368209,0.846401735,0.143130099,1.028223999,0.99982678
794,54.46646341,54.46646341,5.446646341,0.839793454,0.849017826,0.139170175,1.022914574,0.999179456
795,54.53506098,54.53506098,5.453506098,0.834587952,0.842811644,0.136561057,1.022764502,1.002008446
796,54.60365854,54.60365854,5.460365854,0.838042425,0.84709749,0.135366945,1.026255128,1.004972625
797,54.6722561,54.6722561,5.46722561,0.836785983,0.842837065,0.133833682,1.023753944,1.003452541
798,54.74085366,54.74085366,5.474085366,0.84002771,0.842655021,0.133327196,1.02090879,1.000903477
799,54.80945122,54.80945122,5.480945122,0.842784757,0.841148475,0.132041337,1.023076003,1.003011319
800,54.87804878,54.87804878,5.487804878,0.833306663,0.835669996,0.130784533,1.025200681,1.002370672
801,54.94664634,54.94664634,5.494664634,0.835166301,0.83696987,0.131095095,1.024140836,1.000861939
802,55.0152439,55.0152439,5.50152439,0.837043298,0.84249385,0.130170413,1.021370031,1.00261047
803,55.08384146,55.08384146,5.508384146,0.836020731,0.847127396,0.13084594,1.014154273,0.999071517
804,55.15243902,55.15243902,5.515243902,0.834036621,0.844555818,0.13244938,1.018837684,1.003679948
805,55.22103659,55.22103659,5.522103659,0.835757573,0.846090449,0.13577203,1.020911287,1.000869476
806,55.28963415,55.28963415,5.528963415,0.840447607,0.841265216,0.13899239,1.0300881,0.999227148
807,55.35823171,55.35823171,5.535823171,0.832950441,0.840240681,0.141494872,1.034079458,0.99975518
808,55.42682927,55.42682927,5.542682927,0.833529939,0.83890313,0.143427351,1.037175375,1.003503188
809,55.49542683,55.49542683,5.549542683,0.833697202,0.843643978,0.144452281,1.039208488,1.001903835
810,55.56402439,55.56402439,5.556402439,0.830001558,0.837455316,0.144662499,1.036292117,1.001931681
811,55.63262195,55.63262195,5.563262195,0.83208161,0.845880787,0.143426139,1.031828002,0.999197351
812,55.70121951,55.70121951,5.570121951,0.835757573,0.84578522,0.141941888,1.018601199,1.001834093
813,55.76981707,55.76981707,5.576981707,0.850933881,0.848992074,0.142634911,1.00399182,1.002002378
814,55.83841463,55.83841463,5.583841463,0.847996113,0.843737198,0.147090912,1.016681912,1.000640913
815,55.9070122,55.9070122,5.59070122,0.83782093,0.842002002,0.152117533,1.03471146,1.004178943
816,55.97560976,55.97560976,5.597560976,0.837094228,0.839720592,0.156791623,1.050020751,1.001720528
817,56.04420732,56.04420732,5.604420732,0.830898423,0.839242643,0.158457421,1.052400572,1.001457368
818,56.11280488,56.11280488,5.611280488,0.829383425,0.841549403,0.155050921,1.046045331,1.001157169
819,56.18140244,56.18140244,5.618140244,0.825575516,0.836900958,0.149444774,1.041105255,1.001286924
820,56.25,56.25,5.625,0.833782219,0.849342428,0.14151215,1.039311617,1.005373332
821,56.31859756,56.31859756,5.631859756,0.844485114,0.85459296,0.132397479,1.01886891,1.000038913
822,56.38719512,56.38719512,5.638719512,0.862126752,0.856383765,0.123153676,1.031828002,0.999453116
823,56.45579268,56.45579268,5.645579268,0.866245992,0.858792051,0.141941888,1.029104791,1.003575417
824,56.52439024,56.52439024,5.652439024,0.867713424,0.85601772,0.141521199,0.99266722,1.001512298
825,56.5929878,56.5929878,5.65929878,0.84626036,0.846557926,0.12862725,1.019821669,0.999794292
826,56.66158537,56.66158537,5.666158537,0.845652856,0.837551897,0.13727341,1.036083778,1.000422499
827,56.73018293,56.73018293,5.673018293,0.838512788,0.841522514,0.143398055,1.039489652,1.003320431
828,56.79878049,56.79878049,5.679878049,0.830601816,0.841094695,0.145279153,1.045074736,1.000046747
829,56.86737805,56.86737805,5.686737805,0.836814713,0.83967044,0.145587124,1.040693085,1.003240376
830,56.93597561,56.93597561,5.693597561,0.83524808,0.841387747,0.143410731,1.034762028,1.001574861
831,57.00457317,57.00457317,5.700457317,0.836709774,0.844966104,0.141521199,1.02789972,0.997262695
832,57.07317073,57.07317073,5.707317073,0.842320193,0.843547356,0.139588915,1.027248769,1.003411535
833,57.14176829,57.14176829,5.714176829,0.844819762,0.845778384,0.138012742,1.027445372,0.998756605
834,57.21036585,57.21036585,5.721036585,0.847852511,0.849309866,0.137922013,1.029104791,1.005019447
835,57.27896341,57.27896341,5.727896341,0.841020967,0.849287597,0.137030193,1.026173755,1.003308735
836,57.34756098,57.34756098,5.734756098,0.853390401,0.848345314,0.137057751,1.028210254,1.005488169
837,57.41615854,57.41615854,5.741615854,0.848088649,0.840164318,0.137105912,1.028511857,1.002795502
838,57.4847561,57.4847561,5.74847561,0.850725834,0.848856445,0.137491398,1.03085152,1.001140288
839,57.55335366,57.55335366,5.755335366,0.839159182,0.846073418,0.137392469,1.039434488,1.00172858
840,57.62195122,57.62195122,5.762195122,0.84999524,0.84776904,0.137410733,1.036774004,1.003545101
841,57.69054878,57.69054878,5.769054878,0.848256716,0.850772421,0.137570867,1.032056894,1.002493636
842,57.75914634,57.75914634,5.775914634,0.842825263,0.849769759,0.136261294,1.038837611,1.001321317
843,57.8277439,57.8277439,5.78277439,0.845564322,0.847450862,0.134667089,1.035130198,1.002446482
844,57.89634146,57.89634146,5.789634146,0.842042252,0.849472957,0.133266385,1.038188956,1.001817627
845,57.96493902,57.96493902,5.796493902,0.847168257,0.847164013,0.131071208,1.030198881,0.999793752
846,58.03353659,58.03353659,5.803353659,0.843367843,0.846125879,0.129879985,1.028756803,1.002107057
847,58.10213415,58.10213415,5.810213415,0.852893135,0.8514141,0.129287038,1.025945266,1.000737888
848,58.17073171,58.17073171,5.817073171,0.847015563,0.851925757,0.129291434,1.025635331,1.002269885
849,58.23932927,58.23932927,5.823932927,0.847352803,0.842564354,0.129194779,1.027267063,1.004286062
850,58.30792683,58.30792683,5.830792683,0.84112764,0.841094944,0.129656124,1.034889747,1.002810102
851,58.37652439,58.37652439,5.837652439,0.848767019,0.846691686,0.129861639,1.03792009,1.00150977
852,58.44512195,58.44512195,5.844512195,0.841354988,0.843654612,0.12831079,1.035033588,1.000415997
853,58.51371951,58.51371951,5.851371951,0.850771026,0.845289178,0.128243357,1.027166042,1.002644561
854,58.58231707,58.58231707,5.858231707,0.844895037,0.846941665,0.127441758,1.021996998,1.003347966
855,58.65091463,58.65091463,5.865091463,0.855550199,0.856286056,0.128384483,1.023405333,1.002710992
856,58.7195122,58.7195122,5.87195122,0.84457417,0.849595214,0.129204496,1.028998236,1.003119248
857,58.78810976,58.78810976,5.878810976,0.855925473,0.851136242,0.130893668,1.028459611,1.003085534
858,58.85670732,58.85670732,5.885670732,0.846904335,0.843169804,0.132763561,1.029369524,1.00193819
859,58.92530488,58.92530488,5.892530488,0.844865984,0.843205391,0.135602692,1.02556877,1.002161109
860,58.99390244,58.99390244,5.899390244,0.840570169,0.841443972,0.137318356,1.024684485,1.002402029
861,59.0625,59.0625,5.90625,0.84324853,0.840255557,0.139970125,1.021925292,1.001677147
862,59.13109756,59.13109756,5.913109756,0.8354057,0.835596917,0.130893668,1.025097035,1.000918049
863,59.19969512,59.19969512,5.919969512,0.833903716,0.829968061,0.144342673,1.030681912,1.000179236
864,59.26829268,59.26829268,5.926829268,0.828493879,0.831681096,0.146393822,1.037872355,1.000985626
865,59.33689024,59.33689024,5.933689024,0.835953288,0.835597421,0.146333475,1.027140292,1.000191534
866,59.4054878,59.4054878,5.94054878,0.841567099,0.8391492,0.144655205,1.033047891,1.000415224
867,59.47408537,59.47408537,5.947408537,0.844894497,0.844105904,0.141757277,1.032566265,0.998587548
868,59.54268293,59.54268293,5.954268293,0.852520162,0.853082805,0.13890761,1.02735818,1.000917116
869,59.61128049,59.61128049,5.961128049,0.862215853,0.857005423,0.135320692,1.025283972,1.001036745
870,59.67987805,59.67987805,5.967987805,0.856420732,0.85401875,0.131956931,1.025790589,1.002732999
871,59.74847561,59.74847561,5.974847561,0.859585686,0.852730092,0.130526728,1.02735818,1.001271246
872,59.81707317,59.81707317,5.981707317,0.849244383,0.850343034,0.1294802,1.026198177,1.000247096
873,59.88567073,59.88567073,5.988567073,0.854637866,0.846697956,0.129851116,1.025721547,1.002318117
874,59.95426829,59.95426829,5.995426829,0.855458657,0.851512343,0.130881067,1.028284201,0.99900668
875,60.02286585,60.02286585,6.002286585,0.852337721,0.843803253,0.130841147,1.025451812,1.00439115
876,60.09146341,60.09146341,6.009146341,0.856291651,0.847304226,0.131314182,1.024202686,1.002069652
877,60.16006098,60.16006098,6.016006098,0.855320625,0.846062386,0.132767973,1.022783674,0.99991659
878,60.22865854,60.22865854,6.022865854,0.842912642,0.841807459,0.133356524,1.027372986,1.002167668
879,60.2972561,60.2972561,6.02972561,0.845928825,0.844652159,0.134544305,1.027140292,1.002522244
880,60.36585366,60.36585366,6.036585366,0.848219021,0.843722705,0.13475057,1.023739475,1.000028386
881,60.43445122,60.43445122,6.043445122,0.845273671,0.838094357,0.134635979,1.029975789,1.001242229
882,60.50304878,60.50304878,6.050304878,0.852676252,0.847595687,0.136080609,1.029428221,0.998781648
883,60.57164634,60.57164634,6.057164634,0.853213497,0.839521913,0.136061697,1.032862838,1.00001566
884,60.6402439,60.6402439,6.06402439,0.845864724,0.842877475,0.136404732,1.030806291,1.002066798
885,60.70884146,60.70884146,6.070884146,0.848185953,0.849717351,0.135416581,1.030148881,1.001884469
886,60.77743902,60.77743902,6.077743902,0.852254639,0.845220249,0.134731298,1.029334173,0.998842593
887,60.84603659,60.84603659,6.084603659,0.852374604,0.848826521,0.134174169,1.027218503,1.00205083
888,60.91463415,60.91463415,6.091463415,0.852507105,0.849481116,0.134314542,1.029240213,1.003506166
889,60.98323171,60.98323171,6.098323171,0.851647657,0.847090038,0.133862479,1.034029349,1.002295093
890,61.05182927,61.05182927,6.105182927,0.862969181,0.850203256,0.134203874,1.03177859,1.006709573
891,61.12042683,61.12042683,6.112042683,0.851258417,0.848997872,0.132639701,1.030521341,1.001654024
892,61.18902439,61.18902439,6.118902439,0.856211085,0.847569312,0.132297635,1.025831808,0.999337845
893,61.25762195,61.25762195,6.125762195,0.849543063,0.845907938,0.131193118,1.027605672,1.003563039
894,61.32621951,61.32621951,6.132621951,0.859580447,0.850525746,0.13129299,1.027435599,1.000872354
895,61.39481707,61.39481707,6.139481707,0.85144382,0.849433356,0.13122701,1.029642365,1.001023111
896,61.46341463,61.46341463,6.146341463,0.854233801,0.843939548,0.131624418,1.026609653,1.00475792
897,61.5320122,61.5320122,6.15320122,0.85297124,0.84483964,0.130462885,1.030838685,1.001459857
898,61.60060976,61.60060976,6.160060976,0.849060473,0.845289388,0.131519158,1.031224282,1.001420522
899,61.66920732,61.66920732,6.166920732,0.855081848,0.842469862,0.131593349,1.033732894,1.001518488
900,61.73780488,61.73780488,6.173780488,0.850820211,0.840299536,0.131584472,1.03177175,1.002490189
901,61.80640244,61.80640244,6.180640244,0.857451842,0.842973514,0.131122897,1.024716619,1.005217292
902,61.875,61.875,6.1875,0.850455013,0.844914887,0.130107763,1.025967547,1.00431392
903,61.94359756,61.94359756,6.194359756,0.85362781,0.839507119,0.130093531,1.026612156,1.003578801
904,62.01219512,62.01219512,6.201219512,0.847437558,0.842992087,0.129945284,1.029740885,1.004742412
905,62.08079268,62.08079268,6.208079268,0.852229027,0.839043748,0.130480292,1.022899416,1.003646716
906,62.14939024,62.14939024,6.214939024,0.845398544,0.842235689,0.129928487,1.02353812,1.001380148
907,62.2179878,62.2179878,6.22179878,0.841093852,0.840351581,0.129613954,1.026697742,1.001199025
908,62.28658537,62.28658537,6.228658537,0.841579097,0.842010823,0.129860462,1.028066621,1.003972192
909,62.35518293,62.35518293,6.235518293,0.844108288,0.844870945,0.13021279,1.033717665,1.001889499
910,62.42378049,62.42378049,6.242378049,0.844526558,0.841761327,0.129300864,1.024535504,1.004002667
911,62.49237805,62.49237805,6.249237805,0.852033885,0.844065367,0.129719289,1.023871929,1.001133577
912,62.56097561,62.56097561,6.256097561,0.840829307,0.844470407,0.129234301,1.029058915,0.999881366
913,62.62957317,62.62957317,6.262957317,0.846752398,0.846973743,0.131036594,1.032044898,1.000108105
914,62.69817073,62.69817073,6.269817073,0.847214647,0.844741763,0.132443334,1.0329903,1.000569811
915,62.76676829,62.76676829,6.276676829,0.846383669,0.844952104,0.133809328,1.032960461,1.003064482
916,62.83536585,62.83536585,6.283536585,0.842515435,0.844493241,0.13462166,1.031526717,1.00283684
917,62.90396341,62.90396341,6.290396341,0.845398548,0.848112856,0.13578908,1.032625493,1.003283909
918,62.97256098,62.97256098,6.297256098,0.847531973,0.852954303,0.136903645,1.03073242,1.003486714
919,63.04115854,63.04115854,6.304115854,0.852949085,0.858533074,0.138367507,1.033871872,1.003787739
920,63.1097561,63.1097561,6.31097561,0.851436081,0.858770995,0.140002034,1.036533807,1.000515008
921,63.17835366,63.17835366,6.317835366,0.854420522,0.85801821,0.142077221,1.03650353,1.001811493
922,63.24695122,63.24695122,6.324695122,0.857224774,0.860772606,0.144059032,1.035279908,1.003803528
923,63.31554878,63.31554878,6.331554878,0.854406934,0.861208246,0.1452298,1.035854503,1.002211383
924,63.38414634,63.38414634,6.338414634,0.857263506,0.862347016,0.147123373,1.026929671,1.002467112
925,63.4527439,63.4527439,6.34527439,0.853912172,0.862503756,0.150253005,1.020302383,1.003589506
926,63.52134146,63.52134146,6.352134146,0.843257548,0.85242274,0.15465747,1.020370011,1.001183125
927,63.58993902,63.58993902,6.358993902,0.82794161,0.842734139,0.161330505,1.021590432,0.999209457
928,63.65853659,63.65853659,6.365853659,0.821901453,0.836714254,0.167526667,1.027381533,1.001969087
929,63.72713415,63.72713415,6.372713415,0.812797749,0.826498147,0.172725939,1.027005831,1.001819391
930,63.79573171,63.79573171,6.379573171,0.808887243,0.826741669,0.176202689,1.02222974,1.000638873
931,63.86432927,63.86432927,6.386432927,0.812029491,0.825302276,0.177829883,1.016729916,1.00017785
932,63.93292683,63.93292683,6.393292683,0.813935705,0.82618891,0.178370617,1.008883624,1.000168398
933,64.00152439,64.00152439,6.400152439,0.815262425,0.829460716,0.179807525,1.00470299,1.001684692
934,64.07012195,64.07012195,6.407012195,0.811513938,0.830791433,0.180132356,1.005625481,1.001066439
935,64.13871951,64.13871951,6.413871951,0.806501854,0.826797555,0.18091568,1.011210232,1.002199977
