L15_H2_MAD_Hampel,Sediment_Y_mm,Strat_depth_Y cm,RABD660670,R660R670,RMean,RABA400560,RABD660670RMean,RABD850
2210,151.6006098,16.16006098,1.05992144,1.047509803,0.099390912,136.7507916,10.86983192,1.000751537
2211,151.6692073,16.16692073,1.061454375,1.043303643,0.098608898,139.1749334,11.00453281,1.000314979
2212,151.7378049,16.17378049,1.058756153,1.053367496,0.097974718,137.3871417,11.03729174,0.998062674
2213,151.8064024,16.18064024,1.06201065,1.053169002,0.096156947,142.7377595,11.24339094,1.000297025
2214,151.875,16.1875,1.058094669,1.053191583,0.095049229,142.9279238,11.29137591,0.995944543
2215,151.9435976,16.19435976,1.050753961,1.064355655,0.093902027,145.583199,11.31595684,0.997547124
2216,152.0121951,16.20121951,1.059587791,1.057635323,0.094005462,145.3453757,11.38901392,0.994699137
2217,152.0807927,16.20807927,1.059541175,1.058344529,0.09480125,145.0256385,11.30802253,0.996895367
2218,152.1493902,16.21493902,1.054527128,1.066033147,0.09511126,146.8310149,11.26216033,0.997311011
2219,152.2179878,16.22179878,1.063352789,1.047967545,0.09576816,144.2268765,11.33252195,0.99698392
2220,152.2865854,16.22865854,1.064204886,1.052846029,0.096351031,143.5906359,11.31511971,0.99567689
2221,152.3551829,16.23551829,1.058103961,1.057771672,0.097455686,141.9296539,11.12940678,0.996122543
2222,152.4237805,16.24237805,1.060450367,1.049828832,0.098808724,138.5383477,11.0049783,0.998964514
2223,152.492378,16.2492378,1.056874802,1.052519463,0.100944081,135.0400615,10.67254409,0.997298734
2224,152.5609756,16.25609756,1.052904712,1.068910394,0.103314113,130.7879976,10.31007538,0.997777461
2225,152.6295732,16.26295732,1.065653928,1.061586867,0.105946597,126.5376875,10.11728204,0.998271148
2226,152.6981707,16.26981707,1.061141531,1.071047685,0.107206283,124.3293231,9.932191003,0.997227431
2227,152.7667683,16.27667683,1.059901124,1.067373441,0.107654532,122.3712474,11.29137591,0.995038214
2228,152.8353659,16.28353659,1.059062614,1.064900384,0.105577258,126.1972758,11.30802253,0.99744028
2229,152.9039634,16.29039634,1.059240672,1.056463597,0.103174586,127.9103918,10.34497101,0.997939677
2230,152.972561,16.2972561,1.058643338,1.051601603,0.099629039,131.4728973,10.71062102,0.996764154
2231,153.0411585,16.30411585,1.060282938,1.050266336,0.096103241,140.4491388,11.10204301,0.99764677
2232,153.1097561,16.31097561,1.059688136,1.057962714,0.094496634,142.2005947,11.2607832,0.997912694
2233,153.1783537,16.31783537,1.061172244,1.049265069,0.092006164,145.8267283,11.5667072,0.997011039
2234,153.2469512,16.32469512,1.063603984,1.045329337,0.090117238,150.814911,11.83496947,0.995365358
2235,153.3155488,16.33155488,1.065971567,1.045166034,0.08981124,153.5789628,11.90167758,0.998170301
2236,153.3841463,16.33841463,1.065331461,1.050175643,0.090725276,153.2412893,11.77897207,0.995980791
2237,153.4527439,16.34527439,1.063772367,1.051779715,0.090966687,152.8849137,11.73679295,0.99585143
2238,153.5213415,16.35213415,1.056101288,1.063260845,0.091705845,151.0684264,11.56726945,0.992947968
2239,153.589939,16.3589939,1.056709064,1.050476926,0.092154143,148.8905074,11.52373008,0.994916852
2240,153.6585366,16.36585366,1.054540715,1.049565051,0.091197935,151.3346618,11.61179127,0.99465631
2241,153.7271341,16.37271341,1.053839143,1.052318958,0.091730393,149.2625212,11.52479829,0.998039244
2242,153.7957317,16.37957317,1.057324581,1.050276563,0.092294806,149.8768367,11.49309141,0.994960036
2243,153.8643293,16.38643293,1.059213802,1.053194011,0.093998013,144.0272174,11.3145005,0.994683225
2244,153.9329268,16.39329268,1.059547928,1.053194011,0.095196086,142.3055945,11.18521535,0.998837425
2245,154.0015244,16.40015244,1.063534127,1.053977581,0.095857097,143.4566751,11.1680861,0.996721265
2246,154.070122,16.4070122,1.062410799,1.053076687,0.094887421,146.1200856,11.28313345,1.000288645
2247,154.1387195,16.41387195,1.061650241,1.049628016,0.095518516,146.4698174,11.21128101,0.998409936
2248,154.2073171,16.42073171,1.059418263,1.053102283,0.097340525,142.8441316,10.99320822,0.995869615
2249,154.2759146,16.42759146,1.057962662,1.059025213,0.099829501,140.4150099,10.74722824,0.993314121
2250,154.3445122,16.43445122,1.0571025,1.060692235,0.102612796,138.4030437,10.44981412,0.994845825
2251,154.4131098,16.44131098,1.051879871,1.065885983,0.104458201,136.9473024,10.19133259,0.999570634
2252,154.4817073,16.44817073,1.056422034,1.05362078,0.10677036,132.8215723,9.995696483,0.997537149
2253,154.5503049,16.45503049,1.053776731,1.061982549,0.108480033,129.0308993,9.791194224,0.992980119
2254,154.6189024,16.46189024,1.057280162,1.055081269,0.109952023,127.5849419,9.681250142,0.995976853
2255,154.6875,16.46875,1.056070847,1.058863831,0.110291009,126.4717084,9.640364155,0.996867531
2256,154.7560976,16.47560976,1.056355243,1.060451514,0.110154456,127.4240213,9.67073479,0.996653031
2257,154.8246951,16.48246951,1.056479483,1.055865832,0.110004758,127.9686806,9.715438489,1.000621519
2258,154.8932927,16.48932927,1.056940077,1.054753824,0.108791351,128.9784296,9.861770245,0.997440373
2259,154.9618902,16.49618902,1.062369562,1.053607838,0.10805542,130.8949202,10.00024906,0.997562905
2260,155.0304878,16.50304878,1.05903095,1.053558703,0.107191581,131.5220195,10.06196253,1.000451786
2261,155.0990854,16.50990854,1.059579925,1.052278751,0.105879958,134.8911635,10.20733355,0.995031372
2262,155.1676829,16.51676829,1.053264395,1.058401127,0.105574842,135.6805788,10.17106196,1.001999024
2263,155.2362805,16.52362805,1.05315582,1.05548243,0.105806216,134.1207661,10.13659448,0.998601042
2264,155.304878,16.5304878,1.054172047,1.059304652,0.106927254,134.5278052,10.00220599,1.000229491
2265,155.3734756,16.53734756,1.055110787,1.055250502,0.107791987,133.61211,9.891096853,0.995846635
2266,155.4420732,16.54420732,1.05379161,1.065577968,0.109266462,132.8754137,9.733585142,0.998382842
2267,155.5106707,16.55106707,1.052589111,1.064469312,0.108911381,134.298146,9.751954709,0.99713619
2268,155.5792683,16.55792683,1.056147162,1.052056206,0.107509507,137.448783,9.903394591,0.99812231
2269,155.6478659,16.56478659,1.0528117,1.053888361,0.105043791,141.4179408,10.08221857,1.000310462
2270,155.7164634,16.57164634,1.051753419,1.052997999,0.102877052,145.5086268,10.25929393,0.998608346
2271,155.785061,16.5785061,1.05204762,1.053864862,0.102590359,145.1460956,10.2824873,0.992104261
2272,155.8536585,16.58536585,1.05529589,1.050846172,0.104709606,142.5023858,10.12449225,0.995751051
2273,155.9222561,16.59222561,1.054469126,1.058913351,0.105503771,143.0733963,10.0612365,0.993753539
2274,155.9908537,16.59908537,1.056815036,1.057423329,0.106028612,144.3280651,10.04804311,0.995423667
2275,156.0594512,16.60594512,1.05930458,1.050254091,0.105472535,146.2828561,10.13424189,0.997031039
2276,156.1280488,16.61280488,1.057674157,1.049888397,0.103325233,149.0740811,10.34081399,0.993865798
2277,156.1966463,16.61966463,1.05174801,1.060236058,0.100941784,153.5442954,10.55255636,0.996719524
2278,156.2652439,16.62652439,1.060182822,1.03981908,0.099982632,156.7699998,10.78072576,0.997457576
2279,156.3338415,16.63338415,1.05796742,1.041526438,0.099774082,157.2367519,10.80496699,0.999318675
2280,156.402439,16.6402439,1.055245422,1.051220071,0.100051144,156.1309846,10.74332937,0.995541912
2281,156.4710366,16.64710366,1.052760141,1.056262071,0.100801702,155.1707152,10.63860321,0.996752172
2282,156.5396341,16.65396341,1.057103691,1.050442692,0.099993771,157.0650291,10.78195366,0.993195187
2283,156.6082317,16.66082317,1.055900924,1.049357817,0.098624886,158.2680998,10.93827254,0.995157017
2284,156.6768293,16.66768293,1.053982223,1.044921425,0.097242877,158.7966232,11.05831095,0.99784921
2285,156.7454268,16.67454268,1.057961865,1.037366392,0.096557279,156.1184779,11.13650125,0.997338493
2286,156.8140244,16.68140244,1.05266847,1.047661054,0.096771793,157.0286492,11.02598552,0.996685972
2287,156.882622,16.6882622,1.052382067,1.052741272,0.098327365,153.4294168,10.8232684,0.997954415
2288,156.9512195,16.69512195,1.058332995,1.055433175,0.100839623,149.4438982,10.59054682,0.996100826
2289,157.0198171,16.70198171,1.059472035,1.052105169,0.102852248,145.9336217,10.38198646,0.996000786
2290,157.0884146,16.70884146,1.057818161,1.048632996,0.10334967,146.6439813,10.31931416,0.994170522
2291,157.1570122,16.71570122,1.053635959,1.049573429,0.104245857,144.4233839,10.21080937,0.999497868
2292,157.2256098,16.72256098,1.05192129,1.045004432,0.105140462,143.250116,10.13983365,0.999839937
2293,157.2942073,16.72942073,1.054336842,1.048531818,0.107223601,139.3650561,9.962480068,0.995410406
2294,157.3628049,16.73628049,1.054934522,1.049890513,0.110108064,134.3170319,9.694431613,0.995656712
2295,157.4314024,16.74314024,1.05379308,1.05605894,0.112894631,133.5859247,9.451157062,0.998938667
2296,157.5,16.75,1.051567355,1.060261853,0.116462916,127.0918343,9.188201797,0.995992512
2297,157.5685976,16.75685976,1.04979407,1.060019247,0.116361577,128.677752,9.277901549,0.998277642
2298,157.6371951,16.76371951,1.051242676,1.055236163,0.114704425,131.2990491,9.517446203,0.999671363
2299,157.7057927,16.77057927,1.057494775,1.045062388,0.113009938,132.2282468,9.766043055,0.996523727
2300,157.7743902,16.77743902,1.054040818,1.049480951,0.11074376,138.0009118,9.967347568,0.994128136
2301,157.8429878,16.78429878,1.056286637,1.052559067,0.111221395,136.5540229,9.932598914,0.99610305
2302,157.9115854,16.79115854,1.056141244,1.055302526,0.111800267,135.6048754,9.818176223,0.994106743
2303,157.9801829,16.79801829,1.056172215,1.056305418,0.113702348,133.9733029,9.581560396,0.995559256
2304,158.0487805,16.80487805,1.056638358,1.056659949,0.116270458,131.0398673,9.322206113,0.998946754
2305,158.117378,16.8117378,1.055221531,1.066799986,0.118330541,130.2053594,9.128354888,0.998508015
2306,158.1859756,16.81859756,1.060926295,1.057134263,0.119992325,126.7490626,9.02934905,0.999499573
2307,158.2545732,16.82545732,1.057394512,1.059071197,0.120346886,124.6429863,8.949720452,0.997408501
2308,158.3231707,16.83231707,1.049834542,1.066692181,0.119674298,124.3647796,8.91456041,0.99823837
2309,158.3917683,16.83917683,1.055671698,1.057994744,0.118931478,124.1509705,9.012290124,0.999270765
2310,158.4603659,16.84603659,1.051952952,1.065256292,0.118082868,124.4262522,9.047620066,0.996683242
2311,158.5289634,16.85289634,1.054074377,1.059031409,0.117740461,122.6099433,9.096533622,0.996309285
2312,158.597561,16.8597561,1.054138378,1.05915702,0.116923348,123.0171389,9.174916283,1.000534732
2313,158.6661585,16.86661585,1.052216187,1.067021729,0.116364499,124.0796426,9.222096197,0.999224753
2314,158.7347561,16.87347561,1.058717432,1.064762311,0.11716885,121.4759616,9.23274091,0.997359012
2315,158.8033537,16.88033537,1.061392548,1.061943188,0.118064614,120.3407375,9.184661873,0.996701772
2316,158.8719512,16.88719512,1.059610311,1.065877042,0.119061261,118.6628546,9.075187191,0.99864447
2317,158.9405488,16.89405488,1.058095953,1.065686941,0.118864355,118.822676,9.061705151,0.997148873
2318,159.0091463,16.90091463,1.057962587,1.06091133,0.118463696,120.1065755,9.095848437,0.993964164
2319,159.0777439,16.90777439,1.053565797,1.069776846,0.117932055,121.4497981,9.102148487,0.998039373
2320,159.1463415,16.91463415,1.054855383,1.067386844,0.116918728,122.6909052,9.205554378,0.996739241
2321,159.214939,16.9214939,1.056181085,1.065639903,0.11546129,122.8506676,9.329122174,0.997628815
2322,159.2835366,16.92835366,1.05973033,1.056673009,0.113363984,125.5061479,9.537121311,0.997471689
2323,159.3521341,16.93521341,1.056523011,1.06309097,0.112152376,125.6582398,9.593513943,0.995667718
2324,159.4207317,16.94207317,1.062376307,1.058407011,0.111950239,126.1984846,9.656051536,0.994708377
2325,159.4893293,16.94893293,1.060531542,1.060076031,0.111889052,125.3288196,9.636638549,0.993844245
2326,159.5579268,16.95579268,1.059465283,1.065409774,0.112439482,125.3150104,9.594402759,0.995556133
2327,159.6265244,16.96265244,1.059412947,1.063144233,0.112116021,124.1244278,9.641617644,0.994947773
2328,159.695122,16.9695122,1.0575685,1.062517826,0.11199624,123.9252866,9.653995929,0.994347296
2329,159.7637195,16.97637195,1.055655518,1.061880009,0.11245035,120.197236,9.596620675,0.995639726
2330,159.8323171,16.98323171,1.064568801,1.058931722,0.11275317,120.0858169,9.625958696,0.99550984
2331,159.9009146,16.99009146,1.059884758,1.063692418,0.113543374,118.9917616,9.471393993,0.994704835
2332,159.9695122,16.99695122,1.059054674,1.072299092,0.113336353,118.4937753,9.449153177,0.995879449
2333,160.0381098,17.00381098,1.059194802,1.068292377,0.11367393,115.7376574,9.419566239,0.999010303
2334,160.1067073,17.01067073,1.058508847,1.065923606,0.113222394,117.0697719,9.464692446,0.998903059
2335,160.1753049,17.01753049,1.05950568,1.069398283,0.112794851,119.7432385,9.539964391,0.995455233
2336,160.2439024,17.02439024,1.061710738,1.05981333,0.113081598,120.8280554,9.54974436,0.996132415
2337,160.3125,17.03125,1.059697797,1.062619022,0.113103709,121.1432139,9.54032961,0.994817186
2338,160.3810976,17.03810976,1.057073968,1.066053044,0.113962498,120.4248038,9.454505097,0.996174017
2339,160.4496951,17.04496951,1.059493357,1.060630261,0.115283994,121.5550477,9.363968595,0.99845554
2340,160.5182927,17.05182927,1.061884594,1.062690793,0.117212458,119.9470242,9.235582229,0.992275776
2341,160.5868902,17.05868902,1.057076731,1.076350392,0.119215037,120.0830972,9.031265974,0.994637572
2342,160.6554878,17.06554878,1.060855279,1.079979737,0.120685566,119.273269,8.9442875,0.997853144
2343,160.7240854,17.07240854,1.063356688,1.075519511,0.121942977,117.9705548,8.860051901,0.995155234
2344,160.7926829,17.07926829,1.06237572,1.081465615,0.122593587,117.0865483,8.764036971,0.996538591
2345,160.8612805,17.08612805,1.061811018,1.082814563,0.122694646,118.0144316,8.71914879,0.995292178
2346,160.929878,17.0929878,1.063217015,1.086560494,0.122853426,116.8853119,8.707882681,0.99517165
2347,160.9984756,17.09984756,1.064361517,1.08146669,0.120632992,122.3774932,8.889818276,0.996388634
2348,161.0670732,17.10670732,1.064588435,1.06717025,0.119212258,123.0077796,9.028748258,0.994361325
2349,161.1356707,17.11356707,1.058704133,1.071745801,0.118450282,124.4309825,9.064187657,0.997576084
2350,161.2042683,17.12042683,1.061836925,1.062286155,0.120140732,122.4005446,8.961518457,0.995539005
2351,161.2728659,17.12728659,1.053998026,1.074548852,0.121042859,122.264752,8.815031067,0.994709033
2352,161.3414634,17.13414634,1.051734407,1.073073927,0.121984218,121.0568702,8.719764625,0.992928771
2353,161.410061,17.1410061,1.052805326,1.070563557,0.121769146,122.104907,8.743283926,0.997923629
2354,161.4786585,17.14786585,1.052443951,1.072592327,0.121865552,121.2047837,8.732252267,0.996265626
2355,161.5472561,17.15472561,1.058743037,1.066847568,0.121436637,121.8087067,8.812413431,0.997513311
2356,161.6158537,17.16158537,1.057418789,1.072721929,0.120389332,122.5040593,8.86705517,0.998276736
2357,161.6844512,17.16844512,1.056524033,1.068923066,0.119024021,123.2759483,8.965742442,0.997278408
2358,161.7530488,17.17530488,1.058775083,1.061619606,0.117072767,126.0717433,9.160958782,0.998149032
2359,161.8216463,17.18216463,1.056997877,1.055044974,0.120140732,129.6938307,8.812413431,0.999310322
2360,161.8902439,17.18902439,1.052421216,1.056181447,0.120116354,121.8087067,8.815031067,0.99830239
2361,161.9588415,17.19588415,1.049740253,1.059790801,0.116477332,126.9500077,9.102103472,0.996050881
2362,162.027439,17.2027439,1.049197368,1.061563105,0.118453585,124.8227827,8.913390206,0.996606098
2363,162.0960366,17.20960366,1.051030197,1.060294581,0.120116354,121.957687,8.788351082,0.997972118
2364,162.1646341,17.21646341,1.04643127,1.065870743,0.120758675,121.7041786,8.695403261,0.999981937
2365,162.2332317,17.22332317,1.04878049,1.05900844,0.121535809,119.4029099,8.654354618,0.999264357
2366,162.3018293,17.23018293,1.048592419,1.066273481,0.120980934,120.7530612,8.691823344,0.999212268
2367,162.3704268,17.23704268,1.05021999,1.064841428,0.120798574,119.1653722,8.719301224,0.998613483
2368,162.4390244,17.24390244,1.052327585,1.057583308,0.120105012,119.9671348,8.79230377,0.998467626
2369,162.507622,17.2507622,1.052185555,1.057027353,0.11936006,119.9498188,8.852668047,0.995797186
2370,162.5762195,17.25762195,1.050458652,1.055517723,0.119225901,120.670774,8.846058161,0.998090113
2371,162.6448171,17.26448171,1.053317531,1.055463869,0.119954565,119.4237913,8.803619508,0.996183291
2372,162.7134146,17.27134146,1.048654929,1.063723429,0.120725876,119.0071238,8.706950465,0.998445526
2373,162.7820122,17.27820122,1.052480771,1.059260946,0.119994293,118.9482827,8.795607405,0.997028687
2374,162.8506098,17.28506098,1.051905743,1.057634087,0.117313635,121.6622775,8.990356984,0.996037686
2375,162.9192073,17.29192073,1.048971065,1.055891209,0.113850045,124.8327722,9.228198636,1.001321278
2376,162.9878049,17.29878049,1.047280387,1.050481523,0.111886925,119.9671348,9.378558436,1.002109657
2377,163.0564024,17.30564024,1.045315258,1.05248759,0.11211951,119.9498188,9.347789549,0.998711003
2378,163.125,17.3125,1.05107907,1.049315398,0.113429877,122.7911066,9.288376039,0.997660044
2379,163.1935976,17.31935976,1.051760474,1.048562361,0.11524462,120.517753,9.142303944,0.998513653
2380,163.2621951,17.32621951,1.049959812,1.047640227,0.116260029,119.5650637,9.05381355,0.997190112
2381,163.3307927,17.33307927,1.046888271,1.053540247,0.116789229,118.1179629,8.996381529,0.998182518
2382,163.3993902,17.33993902,1.049851469,1.052397035,0.117411921,120.08975,9.000098582,0.999377155
2383,163.4679878,17.34679878,1.045256789,1.058455389,0.118022788,119.6060439,8.959677266,0.998204086
2384,163.5365854,17.35365854,1.04750172,1.056440527,0.117458079,122.7588613,9.071490565,0.996219889
2385,163.6051829,17.36051829,1.050987417,1.051054214,0.119188608,121.0494868,8.98108217,0.99623351
2386,163.6737805,17.36737805,1.054609323,1.046562552,0.12035337,119.5763266,8.900547604,0.99840408
