L15_H16_MAD_Hampel,Sediment_Y_mm,strat_depth_Y_mm,R570R630,RABD660670,R660R670,RMean,RABD660670RMean
1851,126.9740854,126.9740854,0.965667934,1.026244857,1.024811073,0.119962348,8.557435851
1852,127.0426829,127.0426829,0.963793519,1.02178926,1.030859535,0.120681471,8.469579635
1853,127.1112805,127.1112805,0.959348391,1.028549461,1.022592832,0.119853565,8.585325118
1854,127.179878,127.179878,0.962760564,1.019131848,1.02528866,0.119801721,8.509458019
1855,127.2484756,127.2484756,0.963971482,1.026597992,1.023912161,0.119103408,8.622199151
1856,127.3170732,127.3170732,0.956061041,1.023515254,1.027933777,0.117902473,8.684662127
1857,127.3856707,127.3856707,0.960376997,1.024252546,1.027196846,0.117444192,8.726829406
1858,127.4542683,127.4542683,0.970416952,1.026186813,1.026188722,0.115998933,8.853916107
1859,127.5228659,127.5228659,0.955783022,1.022932574,1.026081384,0.115922053,8.833292684
1860,127.5914634,127.5914634,0.951517819,1.026718913,1.022737657,0.116098195,8.855809058
1861,127.660061,127.660061,0.968912077,1.023935601,1.025122897,0.116316077,8.815548205
1862,127.7286585,127.7286585,0.957818093,1.024340533,1.02528866,0.116807533,8.784838369
1863,127.7972561,127.7972561,0.964675597,1.021913062,1.025226197,0.116964017,8.75373222
1864,127.8658537,127.8658537,0.95278588,1.02374805,1.020553599,0.116256754,8.821628494
1865,127.9344512,127.9344512,0.960419381,1.02235389,1.025386884,0.116607577,8.779191894
1866,128.0030488,128.0030488,0.954716358,1.023077609,1.024225789,0.116455589,8.796286491
1867,128.0716463,128.0716463,0.972621594,1.023935601,1.030093247,0.115596274,8.807512622
1868,128.1402439,128.1402439,0.967515128,1.022884237,1.02561156,0.1147453,8.936745359
1869,128.2088415,128.2088415,0.966614884,1.024523791,1.023934861,0.114819358,8.947064723
1870,128.277439,128.277439,0.96284875,1.025850933,1.020741621,0.114860398,8.958319495
1871,128.3460366,128.3460366,0.96639426,1.024449861,1.022740205,0.115050593,8.932581963
1872,128.4146341,128.4146341,0.967135108,1.02222556,1.024044077,0.115855743,8.847122831
1873,128.4832317,128.4832317,0.960359549,1.025222531,1.02069598,0.115860292,8.868217707
1874,128.5518293,128.5518293,0.958938724,1.022864653,1.02551045,0.117133123,8.747977541
1875,128.6204268,128.6204268,0.970400978,1.021633199,1.026662191,0.117488973,8.711023515
1876,128.6890244,128.6890244,0.954870654,1.022888528,1.024130435,0.118633832,8.640390796
1877,128.757622,128.757622,0.957643932,1.028415484,1.018264228,0.118303597,8.713877347
1878,128.8262195,128.8262195,0.963726014,1.026551413,1.018908438,0.119245503,8.631852558
1879,128.8948171,128.8948171,0.964142434,1.025763979,1.022751509,0.118983693,8.650132318
1880,128.9634146,128.9634146,0.952088549,1.02647759,1.020079551,0.118688269,8.682448233
1881,129.0320122,129.0320122,0.962104076,1.022558084,1.027146625,0.118501089,8.663374908
1882,129.1006098,129.1006098,0.965226803,1.021778793,1.024860788,0.119846963,8.555840561
1883,129.1692073,129.1692073,0.96381228,1.0219766,1.026925164,0.120138245,8.530506572
1884,129.2378049,129.2378049,0.956200709,1.024193529,1.019644615,0.120210466,8.541654271
1885,129.3064024,129.3064024,0.952165012,1.020809432,1.025386075,0.119994103,8.526617642
1886,129.375,129.375,0.966366233,1.02478271,1.02024925,0.119856127,8.568676802
1887,129.4435976,129.4435976,0.960304021,1.019529131,1.028624932,0.12025655,8.497323682
1888,129.5121951,129.5121951,0.96723364,1.021402292,1.023200356,0.119341241,8.576354465
1889,129.5807927,129.5807927,0.972367704,1.025379491,1.020050603,0.119416742,8.603816386
1890,129.6493902,129.6493902,0.95334738,1.02598203,1.019174548,0.119362769,8.612364046
1891,129.7179878,129.7179878,0.968083414,1.026096345,1.020496589,0.119684205,8.58800565
1892,129.7865854,129.7865854,0.973151034,1.026694853,1.018279699,0.119804958,8.585214723
1893,129.8551829,129.8551829,0.965531584,1.021866929,1.021749221,0.11990564,8.540866352
1894,129.9237805,129.9237805,0.957011133,1.026544025,1.018767493,0.121243727,8.488365089
1895,129.992378,129.992378,0.962812262,1.025932415,1.018037121,0.122343548,8.410991484
1896,130.0609756,130.0609756,0.958478316,1.028550282,1.013923705,0.122320965,8.431057861
1897,130.1295732,130.1295732,0.963418701,1.026544824,1.020174699,0.122722548,8.384536958
1898,130.1981707,130.1981707,0.958813814,1.024517777,1.023432537,0.122623447,8.376345273
1899,130.2667683,130.2667683,0.96907266,1.023594453,1.025076388,0.12259978,8.371414362
1900,130.3353659,130.3353659,0.963162474,1.021298101,1.020923953,0.122399822,8.371015918
1901,130.4039634,130.4039634,0.967767859,1.025036194,1.023689045,0.12247228,8.400124081
1902,130.472561,130.472561,0.965879087,1.020899242,1.025476887,0.124117529,8.259296525
1903,130.5411585,130.5411585,0.965083527,1.023188152,1.024135053,0.124662044,8.251673729
1904,130.6097561,130.6097561,0.959716543,1.021029534,1.023622513,0.125599024,8.180904012
1905,130.6783537,130.6783537,0.962556787,1.026233603,1.020763666,0.125706525,8.223460397
1906,130.7469512,130.7469512,0.970355264,1.026455373,1.020496799,0.12493751,8.287910315
1907,130.8155488,130.8155488,0.972568892,1.022980407,1.021666378,0.125165595,8.249274638
1908,130.8841463,130.8841463,0.964729704,1.028541043,1.017510184,0.12452089,8.334956869
1909,130.9527439,130.9527439,0.956950356,1.029843184,1.014164108,0.124511723,8.348428949
1910,131.0213415,131.0213415,0.959294471,1.021714396,1.022649588,0.124682712,8.259273744
1911,131.089939,131.089939,0.964926203,1.029704668,1.017074096,0.124446644,8.333180989
1912,131.1585366,131.1585366,0.967915296,1.022868628,1.025333559,0.123876143,8.307081815
1913,131.2271341,131.2271341,0.964313059,1.025125022,1.025189781,0.122492795,8.403874305
1914,131.2957317,131.2957317,0.960614003,1.02145249,1.026738867,0.121921444,8.40773281
1915,131.3643293,131.3643293,0.96338918,1.021925215,1.02813487,0.121624125,8.421535
1916,131.4329268,131.4329268,0.973683915,1.021150004,1.028625949,0.120705374,8.474293232
1917,131.5015244,131.5015244,0.960412102,1.022961299,1.025838514,0.120621366,8.494380674
1918,131.570122,131.570122,0.968731163,1.025309319,1.021752032,0.120761768,8.505361249
1919,131.6387195,131.6387195,0.970275276,1.023639166,1.027420029,0.120847435,8.487771134
1920,131.7073171,131.7073171,0.968849553,1.024434442,1.025599152,0.120926919,8.490771232
1921,131.7759146,131.7759146,0.957939788,1.023718426,1.026896807,0.120862285,8.489137111
1922,131.8445122,131.8445122,0.961584226,1.026498591,1.02287909,0.120148912,8.563270392
1923,131.9131098,131.9131098,0.960432323,1.026959587,1.024741826,0.119110396,8.648195967
1924,131.9817073,131.9817073,0.962642025,1.021416794,1.027669171,0.118951794,8.628434789
1925,132.0503049,132.0503049,0.960120125,1.0245852,1.023731946,0.11803534,8.740625043
1926,132.1189024,132.1189024,0.964442124,1.024441361,1.024027259,0.117566183,8.787194514
1927,132.1875,132.1875,0.978234348,1.027908597,1.02022915,0.117656012,8.815510811
1928,132.2560976,132.2560976,0.962441845,1.026568085,1.021320814,0.117808666,8.791045735
1929,132.3246951,132.3246951,0.972208532,1.025010264,1.021746765,0.117901258,8.769955566
1930,132.3932927,132.3932927,0.961155306,1.026654488,1.024208534,0.116711426,8.8692363
1931,132.4618902,132.4618902,0.96444977,1.02695273,1.019996717,0.115822485,8.942097579
1932,132.5304878,132.5304878,0.966434511,1.027322887,1.019983821,0.115931918,8.942457837
1933,132.5990854,132.5990854,0.972142794,1.022097328,1.025062841,0.116399355,8.84956889
1934,132.6676829,132.6676829,0.954719188,1.020050341,1.025020341,0.117079813,8.765650834
1935,132.7362805,132.7362805,0.973388696,1.026394163,1.020346093,0.119276593,8.635973207
1936,132.804878,132.804878,0.956294319,1.018827163,1.029766963,0.119503742,8.53978647
1937,132.8734756,132.8734756,0.961857831,1.023071845,1.0228582,0.120375013,8.510828503
1938,132.9420732,132.9420732,0.954631164,1.020709241,1.026669994,0.119341451,8.56700978
1939,133.0106707,133.0106707,0.960711745,1.023538235,1.025453609,0.119391628,8.588824126
1940,133.0792683,133.0792683,0.956454692,1.025398014,1.021832877,0.116356604,8.845659333
1941,133.1478659,133.1478659,0.974924209,1.027305307,1.01543848,0.112665922,9.202155744
1942,133.2164634,133.2164634,0.974310037,1.025114253,1.021214431,0.111853428,9.282690063
1943,133.285061,133.285061,0.974158645,1.020944205,1.019116127,0.114603006,9.010446979
1944,133.3536585,133.3536585,0.96976295,1.02154622,1.019475904,0.117878285,8.716754121
1945,133.4222561,133.4222561,0.954091092,1.02194493,1.0230769,0.120764646,8.485780816
1946,133.4908537,133.4908537,0.954773017,1.022852826,1.020651493,0.121992032,8.401517637
1947,133.5594512,133.5594512,0.952932799,1.022675372,1.018797125,0.122257773,8.382772346
1948,133.6280488,133.6280488,0.960776891,1.023978354,1.018283618,0.121840641,8.422730884
1949,133.6966463,133.6966463,0.965679303,1.019758645,1.024691321,0.121861674,8.387066472
1950,133.7652439,133.7652439,0.948855999,1.024384273,1.018860482,0.12224086,8.40297439
1951,133.8338415,133.8338415,0.960742197,1.022794056,1.021773949,0.123100578,8.333602959
1952,133.902439,133.902439,0.951171549,1.023519843,1.021214431,0.123186418,8.341020561
1953,133.9710366,133.9710366,0.964025835,1.022046667,1.019556621,0.122765752,8.369347611
1954,134.0396341,134.0396341,0.967357319,1.019749201,1.021230548,0.121267222,8.464363414
1955,134.1082317,134.1082317,0.978100354,1.021030301,1.020121421,0.119962222,8.574208175
1956,134.1768293,134.1768293,0.965623331,1.023411037,1.01740996,0.118182959,8.720957987
1957,134.2454268,134.2454268,0.95513677,1.026372993,1.015712464,0.117344114,8.80617494
1958,134.3140244,134.3140244,0.963048797,1.022333938,1.021554984,0.116610935,8.824862788
1959,134.382622,134.382622,0.947955211,1.02454547,1.017604148,0.116530309,8.853222247
1960,134.4512195,134.4512195,0.960172705,1.020052125,1.026089682,0.11542584,8.899124676
1961,134.5198171,134.5198171,0.962796228,1.023979748,1.020239543,0.115454404,8.93356697
1962,134.5884146,134.5884146,0.964939768,1.021721749,1.022102432,0.115461434,8.923818042
1963,134.6570122,134.6570122,0.95346347,1.023051093,1.020014114,0.11498836,8.987765082
1964,134.7256098,134.7256098,0.976330121,1.018708052,1.024110355,0.114174477,9.032356247
1965,134.7942073,134.7942073,0.967026275,1.017612522,1.023570381,0.113657677,9.069720484
1966,134.8628049,134.8628049,0.963909789,1.021587079,1.020930596,0.114655698,9.000128777
1967,134.9314024,134.9314024,0.970009921,1.015115009,1.027576719,0.11624361,8.792501434
1968,135,135,0.968898403,1.023251799,1.023199401,0.118423772,8.686527129
1969,135.0685976,135.0685976,0.956471785,1.016807753,1.028132403,0.119429096,8.561196243
1970,135.1371951,135.1371951,0.961536,1.024897772,1.018423049,0.120628363,8.551573246
1971,135.2057927,135.2057927,0.960987565,1.023695488,1.021517479,0.120374952,8.563241428
1972,135.2743902,135.2743902,0.957341252,1.027575009,1.015952359,0.119574963,8.656335177
1973,135.3429878,135.3429878,0.952834644,1.024495482,1.017889888,0.119179535,8.651854384
1974,135.4115854,135.4115854,0.967933264,1.029379162,1.014297433,0.119191298,8.688489845
1975,135.4801829,135.4801829,0.954791559,1.02774831,1.01624165,0.119252055,8.664977404
1976,135.5487805,135.5487805,0.962381069,1.025081708,1.020125568,0.120389463,8.54637096
1977,135.617378,135.617378,0.970139164,1.026455319,1.018650918,0.121842433,8.450911576
1978,135.6859756,135.6859756,0.962945483,1.030564469,1.014638386,0.122594669,8.42972074
1979,135.7545732,135.7545732,0.954730472,1.027600131,1.020304908,0.122937354,8.383779018
1980,135.8231707,135.8231707,0.964568582,1.029401888,1.018283036,0.123475928,8.365942863
1981,135.8917683,135.8917683,0.951548674,1.020777672,1.025384865,0.122810735,8.344361667
1982,135.9603659,135.9603659,0.96207854,1.023021537,1.023669397,0.122185594,8.407979973
1983,136.0289634,136.0289634,0.961210465,1.02631952,1.024177991,0.121336563,8.49319801
1984,136.097561,136.097561,0.968993927,1.019890335,1.021115137,0.122247648,8.37735506
1985,136.1661585,136.1661585,0.965541247,1.020680249,1.024930571,0.120551165,8.499299349
1986,136.2347561,136.2347561,0.956081872,1.019722869,1.023854142,0.120333167,8.50675156
1987,136.3033537,136.3033537,0.960688004,1.023265502,1.020269232,0.119530476,8.593487478
1988,136.3719512,136.3719512,0.951655448,1.021680947,1.022104388,0.119422887,8.584360638
1989,136.4405488,136.4405488,0.951229887,1.023290652,1.020274541,0.117868157,8.707051016
1990,136.5091463,136.5091463,0.960572724,1.020921356,1.020474254,0.116078298,8.824010649
1991,136.5777439,136.5777439,0.971615122,1.022356764,1.022666016,0.114772925,8.943474531
1992,136.6463415,136.6463415,0.970067931,1.017866274,1.023486482,0.113219217,9.031829503
1993,136.714939,136.714939,0.966591367,1.024096804,1.017549686,0.112483042,9.152400201
1994,136.7835366,136.7835366,0.976464941,1.020221241,1.018665948,0.112919067,9.092205417
1995,136.8521341,136.8521341,0.973206822,1.022364595,1.017879922,0.113122072,9.103760212
1996,136.9207317,136.9207317,0.970184153,1.021411464,1.017507691,0.113240968,9.089453228
1997,136.9893293,136.9893293,0.969847761,1.024558344,1.013808118,0.112860869,9.152423459
1998,137.0579268,137.0579268,0.973098112,1.022452676,1.02119397,0.113313578,9.088089905
1999,137.1265244,137.1265244,0.966934323,1.021358831,1.019619324,0.113960116,9.013850258
2000,137.195122,137.195122,0.961595804,1.021695265,1.019345809,0.11491288,8.929195804
2001,137.2637195,137.2637195,0.958402697,1.019807085,1.020547036,0.115254649,8.879617753
2002,137.3323171,137.3323171,0.9667364,1.018561052,1.025803334,0.115390909,8.854751764
2003,137.4009146,137.4009146,0.959927808,1.024109796,1.017802224,0.115011068,8.930227103
2004,137.4695122,137.4695122,0.964710563,1.018136535,1.022408462,0.11431675,8.93083034
2005,137.5381098,137.5381098,0.958647473,1.022434002,1.019211212,0.112349421,9.130999904
2006,137.6067073,137.6067073,0.969411403,1.020348112,1.016890057,0.11049178,9.269076886
2007,137.6753049,137.6753049,0.97417912,1.020208647,1.02298553,0.109924313,9.318503595
2008,137.7439024,137.7439024,0.977548493,1.021823218,1.017839914,0.111063565,9.227893122
2009,137.8125,137.8125,0.968376859,1.023533569,1.017041991,0.112532036,9.120074026
2010,137.8810976,137.8810976,0.965574756,1.020326091,1.024621048,0.113190325,9.035417618
2011,137.9496951,137.9496951,0.961567703,1.02237346,1.022139952,0.112266684,9.130588731
2012,138.0182927,138.0182927,0.954739274,1.018976715,1.025847352,0.11233061,9.090353089
2013,138.0868902,138.0868902,0.953086145,1.0257884,1.020476992,0.111228119,9.24135605
2014,138.1554878,138.1554878,0.963243177,1.021841759,1.022266489,0.111792858,9.164032075
2015,138.2240854,138.2240854,0.954244465,1.024751942,1.019635049,0.111385036,9.232863795
2016,138.2926829,138.2926829,0.969464726,1.02167748,1.019015315,0.111606219,9.189657873
2017,138.3612805,138.3612805,0.964515549,1.023907209,1.012017663,0.111118703,9.249479909
2018,138.429878,138.429878,0.962529401,1.023190635,1.01611175,0.111015561,9.244883445
2019,138.4984756,138.4984756,0.968584565,1.026736736,1.014731793,0.110656495,9.314025433
2020,138.5670732,138.5670732,0.966447867,1.02511064,1.016203067,0.110123816,9.359443295
2021,138.6356707,138.6356707,0.976732309,1.026384369,1.015979677,0.109035404,9.495602985
2022,138.7042683,138.7042683,0.97708706,1.020960845,1.020252638,0.10889637,9.491839424
2023,138.7728659,138.7728659,0.985855718,1.021755811,1.019186022,0.10795361,9.606356013
2024,138.8414634,138.8414634,0.984445347,1.018611673,1.021332378,0.107311278,9.621107671
2025,138.910061,138.910061,0.979390894,1.023685599,1.01556237,0.107026325,9.673802399
2026,138.9786585,138.9786585,0.987872744,1.020778723,1.019402097,0.106930599,9.631750584
2027,139.0472561,139.0472561,0.973716287,1.022969149,1.015361414,0.106027317,9.715542793
2028,139.1158537,139.1158537,0.96624115,1.030444507,1.008192868,0.106002504,9.773414089
2029,139.1844512,139.1844512,0.97158364,1.022110824,1.017396561,0.106559304,9.635235925
2030,139.2530488,139.2530488,0.975822568,1.025002076,1.016112312,0.107757205,9.557768406
2031,139.3216463,139.3216463,0.972552582,1.023511677,1.02009549,0.107642743,9.553837976
2032,139.3902439,139.3902439,0.977329526,1.023790538,1.016292967,0.107739375,9.556381518
2033,139.4588415,139.4588415,0.975316104,1.019462726,1.02247751,0.107121568,9.57631185
2034,139.527439,139.527439,0.969513048,1.023028909,1.021269526,0.108440162,9.489189225
2035,139.5960366,139.5960366,0.964976474,1.023841139,1.019674204,0.109376487,9.415750104
2036,139.6646341,139.6646341,0.959424366,1.024091981,1.014852775,0.109604597,9.403227575
2037,139.7332317,139.7332317,0.965618274,1.021100343,1.020030972,0.10998844,9.341515003
2038,139.8018293,139.8018293,0.969575219,1.023596511,1.016392958,0.11011193,9.355496253
2039,139.8704268,139.8704268,0.960497306,1.019098018,1.023720274,0.110469954,9.280433701
2040,139.9390244,139.9390244,0.964796586,1.027724428,1.015655108,0.111508665,9.268149207
2041,140.007622,140.007622,0.963993027,1.025239175,1.015475018,0.111271256,9.271362266
2042,140.0762195,140.0762195,0.958085786,1.027922594,1.010679323,0.111122477,9.320015738
2043,140.1448171,140.1448171,0.966211958,1.022847838,1.017992365,0.111172279,9.272333191
2044,140.2134146,140.2134146,0.961632911,1.018165195,1.019422414,0.111008518,9.236413217
2045,140.2820122,140.2820122,0.966964552,1.021793038,1.015900364,0.110826329,9.285885672
2046,140.3506098,140.3506098,0.968208501,1.022197255,1.014952647,0.110791417,9.305327354
2047,140.4192073,140.4192073,0.973754643,1.021056689,1.021011451,0.110384251,9.349895262
2048,140.4878049,140.4878049,0.976404922,1.019022557,1.01978413,0.109941691,9.403350292
2049,140.5564024,140.5564024,0.96843049,1.02380275,1.014932622,0.109832887,9.471550741
2050,140.625,140.625,0.963970641,1.024962405,1.014981636,0.1101031,9.435703677
2051,140.6935976,140.6935976,0.968339516,1.019621316,1.020321724,0.109358566,9.428525356
