YearBP,TSI,dTSI,dTSI_sigma,upper_err,lower_err,Predicted_TSI,Residuals_TSI,LOESS_100_TSI,LOESS_100_TSI,Predicted_LOESS_100_TSI,ResidualsLOESS_100_TSI,LOESS_100yr,LOESS_100_dTSI,Predicted_dTSI_Wm-2,Residuals_dTSI_Wm-2,LOESS_100yr,dTSI_Wm-2,LOESS_100yr,upper error,lower error,mean,error,plot_age
2887.5,1365.44,-0.13,0.39,0.26,-0.52,1365.451733,-0.011732645,,,-0.264287793,0.034287793,,,0.382883412,-0.022883412,,,,,,,,
2892.5,1365.66,0.09,0.45,0.54,-0.36,1365.454637,0.205363109,,,-0.269164584,0.189164584,,,0.382453415,0.017546585,,,,,,,,
2897.5,1365.82,0.25,0.5,0.75,-0.25,1365.457725,0.362274543,,,-0.27373362,0.31373362,,,0.382050162,0.057949838,,,,,,,,
2902.5,1365.85,0.28,0.51,0.79,-0.23,1365.461051,0.388948617,,,-0.278117788,0.368117788,,,0.381677273,0.068322727,,,,,,,,
2907.5,1365.76,0.19,0.49,0.68,-0.3,1365.464608,0.295392091,,,-0.282250426,0.312250426,,,0.381338081,0.048661919,,,,,,,,
2912.5,1365.66,0.09,0.45,0.54,-0.36,1365.468349,0.191651284,,,-0.286128821,0.186128821,,,0.381031607,0.018968393,,,,,,,,
2917.5,1365.62,0.05,0.44,0.49,-0.39,1365.472258,0.147742213,,,-0.289855291,0.059855291,,,0.380758413,-0.010758413,,,,,,,,
2922.5,1365.67,0.1,0.45,0.55,-0.35,1365.476322,0.193677724,,,-0.293293978,3.29E-03,,,0.380522661,-0.030522661,,,,,,,,
2927.5,1365.7,0.13,0.46,0.59,-0.33,1365.480441,0.219558727,,,-0.296431535,6.43E-03,,,0.380324669,-0.030324669,,,,,,,,
2932.5,1365.64,0.07,0.44,0.51,-0.37,1365.484663,0.155337159,,,-0.299275362,0.049275362,,,0.380164388,-0.020164388,,,,,,,,
2937.5,1365.47,-0.1,0.39,0.29,-0.49,1365.488916,-0.018915629,,,-0.301865926,0.051865926,,,0.380040934,-0.020040934,,,,,,,,
2942.5,1365.24,-0.33,0.35,0.02,-0.68,1365.492982,-0.252981607,,,-0.304185402,0.034185402,,,0.379950315,-0.019950315,,,,,,,,
2947.5,1365.04,-0.53,0.34,-0.19,-0.87,1365.496393,-0.456392793,,,-0.306226383,6.23E-03,,,0.379911306,-0.029911306,,,,,,,,
2952.5,1364.97,-0.6,0.36,-0.24,-0.96,1365.499564,-0.529564373,,,-0.30796517,0.01796517,,,0.379911369,-0.029911369,,,,,,,,
2957.5,1364.97,-0.6,0.36,-0.24,-0.96,1365.499739,-0.529739477,,,-0.309427897,0.029427897,,,0.379951936,-0.019951936,,,,,,,,
2962.5,1364.98,-0.59,0.36,-0.23,-0.95,1365.503262,-0.523262013,,,-0.310620837,0.040620837,,,0.380028683,-0.020028683,,,,,,,,
2967.5,1364.98,-0.59,0.36,-0.23,-0.95,1365.54912,-0.569120233,,,-0.311573376,1.57E-03,,,0.380137624,-0.030137624,,,,,,,,
2972.5,1365.04,-0.53,0.34,-0.19,-0.87,1365.561465,-0.521464765,,,-0.312283376,-0.067716624,,,0.380287264,-0.040287264,,,,,,,,
2977.5,1365.18,-0.39,0.34,-0.05,-0.73,1365.558987,-0.378986652,,,-0.312758927,-0.167241073,,,0.38046786,-0.04046786,,,,,,,,
2982.5,1365.36,-0.21,0.37,0.16,-0.58,1365.551924,-0.191924238,,,-0.312950672,-0.317049328,,,0.380681036,-0.010681036,,,,,,,,
2987.5,1365.53,-0.04,0.41,0.37,-0.45,1365.553154,-0.023153579,,,-0.312906129,-0.567093871,,,0.380923507,0.079076493,,,,,,,,
2992.5,1365.67,0.1,0.45,0.55,-0.35,1365.556188,0.113811964,,,-0.312644398,-0.657355602,,,0.381193049,0.118806951,,,,,,,,
2997.5,1365.75,0.18,0.48,0.66,-0.3,1365.56002,0.189980228,,,-0.312181751,-0.657818249,,,0.381488854,0.118511146,,,,,,,,
3002.5,1365.77,0.2,0.49,0.69,-0.29,1365.563882,0.206117554,,,-0.311522132,-0.578477868,,,0.381806844,0.098193156,,,,,,,,
3007.5,1365.75,0.18,0.48,0.66,-0.3,1365.567854,0.182145869,,,-0.310683197,-0.249316803,,,0.382141395,-0.032141395,,,,,,,,
3012.5,1365.68,0.11,0.46,0.57,-0.35,1365.571836,0.108163976,,,-0.309678193,-0.020321807,,,0.382491921,-0.032491921,,,,,,,,
3017.5,1365.61,0.04,0.44,0.48,-0.4,1365.575684,0.034316465,,,-0.308509751,0.128509751,,,0.382848932,-2.85E-03,,,,,,,,
3022.5,1365.55,-0.02,0.42,0.4,-0.44,1365.579351,-0.029351221,,,-0.307195382,0.217195382,,,0.383213229,0.016786771,,,,,,,,
3027.5,1365.5,-0.07,0.4,0.33,-0.47,1365.582894,-0.082893509,,,-0.305773365,0.275773365,,,0.383574312,0.036425688,,,,,,,,
3032.5,1365.46,-0.11,0.39,0.28,-0.5,1365.586182,-0.12618161,,,-0.304215656,0.314215656,,,0.383935142,0.046064858,,,,,,,,
3037.5,1365.42,-0.15,0.38,0.23,-0.53,1365.589259,-0.169259237,,,-0.302568432,0.332568432,,,0.384288183,0.045711817,,,,,,,,
3042.5,1365.4,-0.17,0.38,0.21,-0.55,1365.592042,-0.192042233,,,-0.300808011,0.310808011,,,0.3846315,0.0453685,,,,,,,,
3047.5,1365.42,-0.15,0.38,0.23,-0.53,1365.594601,-0.17460078,,,-0.29897068,0.23897068,,,0.384962013,0.025037987,,,,,,,,
3052.5,1365.47,-0.1,0.4,0.3,-0.5,1365.596852,-0.126851791,,,-0.297042099,0.137042099,,,0.385277545,-5.28E-03,,,,,,,,
3057.5,1365.51,-0.06,0.41,0.35,-0.47,1365.598843,-0.088843495,,,-0.295039813,-4.96E-03,,,0.385568158,-0.035568158,,,,,,,,
3062.5,1365.53,-0.04,0.41,0.37,-0.45,1365.600571,-0.070570524,,,-0.292969557,-0.147030443,,,0.385842574,-0.045842574,,,,,,,,
3067.5,1365.52,-0.05,0.41,0.36,-0.46,1365.601984,-0.081984366,,,-0.290830354,-0.269169646,,,0.386119643,-0.036119643,,,,,,,,
3072.5,1365.53,-0.04,0.41,0.37,-0.45,1365.603123,-0.073123442,,,-0.288626331,-0.371373669,,,0.386379636,3.62E-03,,,,,,,,
3077.5,1365.58,0.01,0.43,0.44,-0.42,1365.604002,-0.024002027,,,-0.286357622,-0.423642378,,,0.386630133,0.033369867,,,,,,,,
3082.5,1365.64,0.07,0.44,0.51,-0.37,1365.604597,0.035403435,,,-0.284022105,-0.405977895,,,0.386864956,0.013135044,,,,,,,,
3087.5,1365.68,0.11,0.46,0.57,-0.35,1365.60488,0.075119523,,,-0.281622453,-0.318377547,,,0.387082862,-0.027082862,,,,,,,,
3092.5,1365.71,0.14,0.47,0.61,-0.33,1365.604859,0.105141022,,,-0.279150933,-0.200849067,,,0.387306306,-0.047306306,,,,,,,,
3097.5,1365.73,0.16,0.47,0.63,-0.31,1365.60452,0.125479838,,,-0.276611771,-0.063388229,,,0.387492566,-0.037492566,,,,,,,,
3102.5,1365.76,0.19,0.48,0.67,-0.29,1365.603848,0.1561523,,,-0.274003448,0.044003448,,,0.387708387,-0.027708387,,,,,,,,
3107.5,1365.78,0.21,0.49,0.7,-0.28,1365.602902,0.177098434,,,-0.271331751,0.111331751,,,0.387909871,-7.91E-03,,,,,,,,
3112.5,1365.79,0.22,0.49,0.71,-0.27,1365.601715,0.188284525,,,-0.268580199,0.148580199,,,0.388084075,1.92E-03,,,,,,,,
3117.5,1365.75,0.18,0.48,0.66,-0.3,1365.600228,0.149771863,,,-0.265741944,0.165741944,,,0.388294718,0.011705282,,,,,,,,
3122.5,1365.69,0.12,0.46,0.58,-0.34,1365.598537,0.091462739,,,-0.262820115,0.152820115,,,0.388504303,1.50E-03,,,,,,,,
3127.5,1365.65,0.08,0.45,0.53,-0.37,1365.596664,0.053336411,,,-0.259811902,0.119811902,,,0.388708431,-8.71E-03,,,,,,,,
3132.5,1365.65,0.08,0.45,0.53,-0.37,1365.594625,0.055374588,,,-0.256701117,0.026701117,,,0.388911982,-0.028911982,,,,,,,,
3137.5,1365.67,0.1,0.45,0.55,-0.35,1365.592461,0.077538695,,,-0.253501423,-0.096498577,,,0.389094038,-0.049094038,,,,,,,,
3142.5,1365.68,0.11,0.46,0.57,-0.35,1365.590201,0.0897992,,,-0.250180582,-0.219819418,,,0.389299894,-0.049299894,,,,,,,,
3147.5,1365.64,0.07,0.45,0.52,-0.38,1365.587873,0.052126526,,,-0.246741664,-0.273258336,,,0.38951072,-0.04951072,,,,,,,,
3152.5,1365.56,-0.01,0.42,0.41,-0.43,1365.585534,-0.025534126,,,-0.243164416,-0.206835584,,,0.389738541,-0.049738541,,,,,,,,
3157.5,1365.44,-0.13,0.39,0.26,-0.52,1365.583177,-0.143176988,,,-0.239479973,-0.090520027,,,0.389988976,-0.039988976,,,,,,,,
3162.5,1365.34,-0.23,0.36,0.13,-0.59,1365.580804,-0.240803755,,,-0.235628286,5.63E-03,,,0.390256582,-0.020256582,,,,,,,,
3167.5,1365.31,-0.26,0.36,0.1,-0.62,1365.578454,-0.268454239,,,-0.231620049,0.071620049,,,0.390546404,-0.010546404,,,,,,,,
3172.5,1365.36,-0.21,0.37,0.16,-0.58,1365.576134,-0.216134468,,,-0.227506597,0.097506597,,,0.390860392,-8.60E-04,,,,,,,,
3177.5,1365.45,-0.12,0.39,0.27,-0.51,1365.57388,-0.123879817,,,-0.223245522,0.103245522,,,0.391184955,-1.18E-03,,,,,,,,
3182.5,1365.52,-0.05,0.41,0.36,-0.46,1365.571679,-0.051678901,,,-0.218891586,0.108891586,,,0.391551475,-1.55E-03,,,,,,,,
3187.5,1365.56,-0.01,0.42,0.41,-0.43,1365.569532,-9.53E-03,,,-0.214482807,0.084482807,,,0.391937979,-1.94E-03,,,,,,,,
3192.5,1365.61,0.04,0.44,0.48,-0.4,1365.56756,0.042440138,,,-0.210047087,0.040047087,,,0.392339583,-0.012339583,,,,,,,,
3197.5,1365.68,0.11,0.46,0.57,-0.35,1365.565536,0.114464375,,,-0.205563252,-0.014436748,,,0.392768651,-0.022768651,,,,,,,,
3202.5,1365.78,0.21,0.49,0.7,-0.28,1365.563589,0.216410819,,,-0.200986865,-9.01E-03,,,0.393224723,-0.023224723,,,,,,,,
3207.5,1365.86,0.29,0.52,0.81,-0.23,1365.561729,0.298270646,,,-0.196570008,0.076570008,,,0.393708225,-3.71E-03,,,,,,,,
3212.5,1365.87,0.3,0.52,0.82,-0.22,1365.559868,0.31013247,,,-0.192370376,0.212370376,,,0.394201203,0.035798797,,,,,,,,
3217.5,1365.82,0.25,0.5,0.75,-0.25,1365.55812,0.26187959,,,-0.18817738,0.33817738,,,0.394721702,0.075278298,,,,,,,,
3222.5,1365.73,0.16,0.48,0.64,-0.32,1365.556444,0.173555908,,,-0.185025515,0.425025515,,,0.395254468,0.104745532,,,,,,,,
3227.5,1365.68,0.11,0.46,0.57,-0.35,1365.55487,0.125129589,,,-0.18186863,0.44186863,,,0.395804863,0.114195137,,,,,,,,
3232.5,1365.69,0.12,0.46,0.58,-0.34,1365.553352,0.136647754,,,-0.174264307,0.394264307,,,0.396368743,0.093631257,,,,,,,,
3237.5,1365.75,0.18,0.48,0.66,-0.3,1365.552089,0.197910951,,,-0.167140409,0.317140409,,,0.396944882,0.073055118,,,,,,,,
3242.5,1365.82,0.25,0.5,0.75,-0.25,1365.551245,0.268755098,,,-0.12641664,0.20641664,,,0.397519305,0.052480695,,,,,,,,
3247.5,1365.85,0.28,0.51,0.79,-0.23,1365.551503,0.298496515,,,-0.133354448,0.173354448,,,0.398091476,0.041908524,,,,,,,,
3252.5,1365.82,0.25,0.5,0.75,-0.25,1365.554401,0.265599264,,,-0.130790397,0.130790397,,,0.398657602,0.021342398,,,,,,,,
3257.5,1365.72,0.15,0.47,0.62,-0.32,1365.548579,0.171421376,,,-0.125443329,0.085443329,,,0.39919822,0.01080178,,,,,,,,
3262.5,1365.58,0.01,0.43,0.44,-0.42,1365.527111,0.05288888,,,-0.119458376,-0.010541624,,,0.399779154,-9.78E-03,,,,,,,,
3267.5,1365.45,-0.12,0.39,0.27,-0.51,1365.528178,-0.078177732,,,-0.112967191,-0.147032809,,,0.400315854,-0.040315854,,,,,,,,
3272.5,1365.38,-0.19,0.37,0.18,-0.56,1365.523731,-0.143730779,,,-0.106052834,-0.273947166,,,0.400862875,-0.060862875,,,,,,,,
3277.5,1365.42,-0.15,0.38,0.23,-0.53,1365.517986,-0.097985842,,,-0.099326812,-0.290673188,,,0.401408325,-0.061408325,,,,,,,,
3282.5,1365.51,-0.06,0.41,0.35,-0.47,1365.518752,-8.75E-03,,,-0.092598602,-0.157401398,,,0.401854562,-0.041854562,,,,,,,,
3287.5,1365.61,0.04,0.43,0.47,-0.39,1365.518277,0.091723325,,,-0.085904743,0.075904743,,,0.402321188,0.017678812,,,,,,,,
3292.5,1365.69,0.12,0.46,0.58,-0.34,1365.516465,0.173534815,,,-0.079270191,0.289270191,,,0.402550242,0.087449758,,,,,,,,
3297.5,1365.77,0.2,0.49,0.69,-0.29,1365.514924,0.255076491,,,-0.072779497,0.412779497,,,0.403043734,0.136956266,,,,,,,,
3302.5,1365.84,0.27,0.51,0.78,-0.24,1365.513118,0.32688162,,,-0.066481463,0.406481463,,,0.403462821,0.136537179,,,,,,,,
3307.5,1365.88,0.31,0.52,0.83,-0.21,1365.510686,0.369314157,,,-0.060406526,0.310406526,,,0.404097353,0.095902647,,,,,,,,
3312.5,1365.84,0.27,0.51,0.78,-0.24,1365.508219,0.331780921,,,-0.05457052,0.15457052,,,0.405568345,0.044431655,,,,,,,,
3317.5,1365.72,0.15,0.47,0.62,-0.32,1365.506007,0.213993139,,,-0.049040988,9.04E-03,,,0.407150346,2.85E-03,,,,,,,,
3322.5,1365.53,-0.04,0.41,0.37,-0.45,1365.503811,0.026189212,,,-0.04383281,-0.09616719,,,0.407125971,-0.017125971,,,,,,,,
3327.5,1365.35,-0.22,0.37,0.15,-0.59,1365.500639,-0.15063884,,,-0.038993017,-0.171006983,,,0.406804959,-0.036804959,,,,,,,,
3332.5,1365.25,-0.32,0.35,0.03,-0.67,1365.498464,-0.248463785,,,-0.034594699,-0.245405301,,,0.403950111,-0.053950111,,,,,,,,
3337.5,1365.27,-0.3,0.35,0.05,-0.65,1365.496476,-0.226476355,,,-0.030569213,-0.329430787,,,0.401368027,-0.061368027,,,,,,,,
3342.5,1365.34,-0.23,0.36,0.13,-0.59,1365.494436,-0.154435906,,,-0.027011294,-0.392988706,,,0.411929682,-0.071929682,,,,,,,,
3347.5,1365.39,-0.18,0.38,0.2,-0.56,1365.492544,-0.10254449,,,-0.023880489,-0.386119511,,,0.415657548,-0.075657548,,,,,,,,
3352.5,1365.41,-0.16,0.38,0.22,-0.54,1365.490707,-0.080706586,,,-0.021163346,-0.338836654,,,0.416587468,-0.076587468,,,,,,,,
3357.5,1365.39,-0.18,0.38,0.2,-0.56,1365.489061,-0.099061052,,,-0.018848619,-0.291151381,,,0.417215161,-0.067215161,,,,,,,,
3362.5,1365.36,-0.21,0.37,0.16,-0.58,1365.487432,-0.127431642,,,-0.016906593,-0.273093407,,,0.417990074,-0.067990074,,,,,,,,
3367.5,1365.33,-0.24,0.36,0.12,-0.6,1365.485871,-0.155871152,,,-0.015307853,-0.284692147,,,0.418635333,-0.068635333,,,,,,,,
3372.5,1365.3,-0.27,0.36,0.09,-0.63,1365.48446,-0.184460455,,,-0.014005202,-0.335994798,,,0.419067241,-0.069067241,,,,,,,,
3377.5,1365.25,-0.32,0.35,0.03,-0.67,1365.483158,-0.233157871,,,-0.013044261,-0.376955739,,,0.419658634,-0.079658634,,,,,,,,
3382.5,1365.2,-0.37,0.34,-0.03,-0.71,1365.482026,-0.282025537,,,-0.012345358,-0.377654642,,,0.420227241,-0.080227241,,,,,,,,
3387.5,1365.16,-0.41,0.34,-0.07,-0.75,1365.481096,-0.321096192,,,-0.011906775,-0.318093225,,,0.420869364,-0.070869364,,,,,,,,
3392.5,1365.14,-0.43,0.34,-0.09,-0.77,1365.480451,-0.340451403,,,-0.011611765,-0.218388235,,,0.421410356,-0.061410356,,,,,,,,
3397.5,1365.13,-0.44,0.34,-0.1,-0.78,1365.480039,-0.350039458,,,-0.011528736,-0.128471264,,,0.421906971,-0.031906971,,,,,,,,
3402.5,1365.14,-0.43,0.34,-0.09,-0.77,1365.479786,-0.33978647,,,-0.011690049,-0.088309951,,,0.422429387,-0.022429387,,,,,,,,
3407.5,1365.15,-0.42,0.34,-0.08,-0.76,1365.479751,-0.329751448,,,-0.012093915,-0.097906085,,,0.422925475,-0.032925475,,,,,,,,
3412.5,1365.18,-0.39,0.34,-0.05,-0.73,1365.479901,-0.299901398,,,-0.01271455,-0.12728545,,,0.423427071,-0.043427071,,,,,,,,
3417.5,1365.22,-0.35,0.34,-0.01,-0.69,1365.480218,-0.260218208,,,-0.013511999,-0.126488001,,,0.424056739,-0.034056739,,,,,,,,
3422.5,1365.28,-0.29,0.35,0.06,-0.64,1365.48074,-0.200739567,,,-0.014472076,-0.075527924,,,0.424521916,-0.024521916,,,,,,,,
3427.5,1365.34,-0.23,0.37,0.14,-0.6,1365.481433,-0.141433265,,,-0.015641789,-0.024358211,,,0.424996398,-0.014996398,,,,,,,,
3432.5,1365.4,-0.17,0.38,0.21,-0.55,1365.482283,-0.082283322,,,-0.017068066,-0.012931934,,,0.425421725,-0.015421725,,,,,,,,
3437.5,1365.43,-0.14,0.38,0.24,-0.52,1365.483288,-0.05328806,,,-0.018755551,-0.031244449,,,0.425828373,-0.015828373,,,,,,,,
3442.5,1365.44,-0.13,0.39,0.26,-0.52,1365.484454,-0.044454401,,,-0.020670862,-0.029329138,,,0.426338788,-0.016338788,,,,,,,,
3447.5,1365.44,-0.13,0.39,0.26,-0.52,1365.48578,-0.045779997,,,-0.02276611,0.05276611,,,0.426748017,3.25E-03,,,,,,,,
3452.5,1365.43,-0.14,0.39,0.25,-0.53,1365.487267,-0.057267484,,,-0.025056791,0.195056791,,,0.427143838,0.052856162,,,,,,,,
3457.5,1365.4,-0.17,0.38,0.21,-0.55,1365.488937,-0.088937038,,,-0.027601294,0.347601294,,,0.427544276,0.102455724,,,,,,,,
3462.5,1365.35,-0.22,0.37,0.15,-0.59,1365.490789,-0.140788983,,,-0.03065681,0.44065681,,,0.427950826,0.132049174,,,,,,,,
3467.5,1365.34,-0.23,0.36,0.13,-0.59,1365.492831,-0.152830954,,,-0.034004562,0.474004562,,,0.428291159,0.141708841,,,,,,,,
3472.5,1365.38,-0.19,0.37,0.18,-0.56,1365.49507,-0.115069761,,,-0.037633453,0.437633453,,,0.428555864,0.131444136,,,,,,,,
3477.5,1365.46,-0.11,0.39,0.28,-0.5,1365.49751,-0.037509788,,,-0.041478829,0.391478829,,,0.428826388,0.111173612,,,,,,,,
3482.5,1365.51,-0.06,0.41,0.35,-0.47,1365.500152,9.85E-03,,,-0.045641629,0.345641629,,,0.429498195,0.090501805,,,,,,,,
3487.5,1365.49,-0.08,0.4,0.32,-0.48,1365.502992,-0.01299183,,,-0.050027688,0.310027688,,,0.430106437,0.079893563,,,,,,,,
3492.5,1365.41,-0.16,0.38,0.22,-0.54,1365.506025,-0.096024824,,,-0.054568033,0.304568033,,,0.430580023,0.069419977,,,,,,,,
3497.5,1365.35,-0.22,0.37,0.15,-0.59,1365.509247,-0.159247074,,,-0.059268327,0.299268327,,,0.430926976,0.069073024,,,,,,,,
3502.5,1365.4,-0.17,0.38,0.21,-0.55,1365.512651,-0.112650852,,,-0.064098748,0.304098748,,,0.431466152,0.068533848,,,,,,,,
3507.5,1365.53,-0.04,0.41,0.37,-0.45,1365.51623,0.013770085,,,-0.068929226,0.268929226,,,0.431032695,0.058967305,,,,,,,,
3512.5,1365.67,0.1,0.45,0.55,-0.35,1365.519978,0.150022339,,,-0.073769086,0.193769086,,,0.430995747,0.029004253,,,,,,,,
3517.5,1365.76,0.19,0.48,0.67,-0.29,1365.523888,0.236111959,,,-0.07854758,0.07854758,,,0.431248489,-0.011248489,,,,,,,,
3522.5,1365.81,0.24,0.5,0.74,-0.26,1365.527959,0.28204119,,,-0.083293474,-0.026706526,,,0.431494996,-0.041494996,,,,,,,,
3527.5,1365.87,0.3,0.52,0.82,-0.22,1365.532181,0.337818542,,,-0.087797384,-0.102202616,,,0.431659209,-0.061659209,,,,,,,,
3532.5,1365.94,0.37,0.55,0.92,-0.18,1365.536552,0.40344765,,,-0.092242717,-0.117757283,,,0.432129373,-0.062129373,,,,,,,,
3537.5,1366,0.43,0.57,1,-0.14,1365.541065,0.458934571,,,-0.096485682,-0.063514318,,,0.432906563,-0.052906563,,,,,,,,
3542.5,1366.01,0.44,0.57,1.01,-0.13,1365.545718,0.464282079,,,-0.100768099,0.030768099,,,0.433568618,-0.033568618,,,,,,,,
3547.5,1365.97,0.4,0.56,0.96,-0.16,1365.550487,0.419512568,,,-0.104992647,0.124992647,,,0.434167735,-4.17E-03,,,,,,,,
3552.5,1365.89,0.32,0.53,0.85,-0.21,1365.555356,0.334644143,,,-0.109051906,0.189051906,,,0.434918083,0.015081917,,,,,,,,
3557.5,1365.8,0.23,0.5,0.73,-0.27,1365.560259,0.239740675,,,-0.112745784,0.192745784,,,0.435634709,0.014365291,,,,,,,,
3562.5,1365.71,0.14,0.47,0.61,-0.33,1365.565117,0.144882745,,,-0.115847479,0.135847479,,,0.436515022,-6.52E-03,,,,,,,,
3567.5,1365.61,0.04,0.44,0.48,-0.4,1365.569743,0.040256955,,,-0.119100859,0.069100859,,,0.437069202,-0.027069202,,,,,,,,
3572.5,1365.51,-0.06,0.41,0.35,-0.47,1365.573846,-0.063845569,,,-0.121933955,0.051933955,,,0.437482314,-0.037482314,,,,,,,,
3577.5,1365.44,-0.13,0.39,0.26,-0.52,1365.576498,-0.136497941,,,-0.123886735,0.103886735,,,0.437926868,-0.017926868,,,,,,,,
3582.5,1365.44,-0.13,0.39,0.26,-0.52,1365.576092,-0.136092443,,,-0.126032848,0.176032848,,,0.438633999,1.37E-03,,,,,,,,
3587.5,1365.48,-0.09,0.4,0.31,-0.49,1365.605118,-0.125117849,,,-0.127892446,0.197892446,,,0.439469828,0.010530172,,,,,,,,
3592.5,1365.54,-0.03,0.41,0.38,-0.44,1365.613358,-0.07335845,,,-0.129324286,0.139324286,,,0.440378495,-0.010378495,,,,,,,,
3597.5,1365.57,0,0.42,0.42,-0.42,1365.61942,-0.049419747,,,-0.130810866,-9.19E-03,,,0.441257486,-0.061257486,,,,,,,,
3602.5,1365.59,0.02,0.43,0.45,-0.41,1365.601838,-0.011838396,,,-0.13311967,-0.19688033,,,0.441998686,-0.091998686,,,,,,,,
3607.5,1365.6,0.03,0.43,0.46,-0.4,1365.62492,-0.024920324,,,-0.135567513,-0.334432487,,,0.442649947,-0.102649947,,,,,,,,
3612.5,1365.61,0.04,0.44,0.48,-0.4,1365.638029,-0.028028857,,,-0.138521409,-0.301478591,,,0.443189236,-0.103189236,,,,,,,,
3617.5,1365.61,0.04,0.44,0.48,-0.4,1365.641275,-0.031274887,,,-0.141790696,-0.098209304,,,0.443790619,-0.083790619,,,,,,,,
3622.5,1365.59,0.02,0.43,0.45,-0.41,1365.645504,-0.055503788,,,-0.143980032,0.153980032,,,0.444468021,-0.014468021,,,,,,,,
3627.5,1365.59,0.02,0.43,0.45,-0.41,1365.650559,-0.060558718,,,-0.149418719,0.349418719,,,0.445181714,0.044818286,,,,,,,,
3632.5,1365.62,0.05,0.44,0.49,-0.39,1365.655752,-0.035751603,,,-0.153101003,0.433101003,,,0.445858114,0.064141886,,,,,,,,
3637.5,1365.67,0.1,0.46,0.56,-0.36,1365.660999,9.00E-03,,,-0.156767257,0.366767257,,,0.446442248,0.043557752,,,,,,,,
3642.5,1365.7,0.13,0.46,0.59,-0.33,1365.666171,0.033828996,,,-0.159867617,0.189867617,,,0.447044414,-0.017044414,,,,,,,,
3647.5,1365.69,0.12,0.46,0.58,-0.34,1365.671122,0.018877936,,,-0.158091899,-0.041908101,,,0.447643008,-0.077643008,,,,,,,,
3652.5,1365.65,0.08,0.45,0.53,-0.37,1365.676049,-0.026049228,,,-0.151370396,-0.248629604,,,0.448227721,-0.108227721,,,,,,,,
3657.5,1365.62,0.05,0.44,0.49,-0.39,1365.680787,-0.06078748,,,-0.152981348,-0.417018652,,,0.44877947,-0.09877947,,,,,,,,
3662.5,1365.63,0.06,0.44,0.5,-0.38,1365.685359,-0.055358865,,,-0.171033211,-0.598966789,,,0.449295267,0.030704733,,,,,,,,
3667.5,1365.65,0.08,0.45,0.53,-0.37,1365.689811,-0.039810994,,,-0.216854521,-0.753145479,,,0.449763205,0.050236795,,,,,,,,
3672.5,1365.68,0.11,0.46,0.57,-0.35,1365.694145,-0.014145348,,,-0.2336216,-0.7363784,,,0.450180147,0.049819853,,,,,,,,
3677.5,1365.71,0.14,0.47,0.61,-0.33,1365.698256,0.011743596,,,-0.240704656,-0.729295344,,,0.450570204,0.049429796,,,,,,,,
3682.5,1365.74,0.17,0.48,0.65,-0.31,1365.702258,0.037741577,,,-0.245252268,-0.724747732,,,0.450892942,0.049107058,,,,,,,,
3687.5,1365.8,0.23,0.5,0.73,-0.27,1365.706086,0.093914327,,,-0.24939625,-0.72060375,,,0.451258824,0.048741176,,,,,,,,
3692.5,1365.85,0.28,0.51,0.79,-0.23,1365.709774,0.140225594,,,-0.253622949,-0.716377051,,,0.451437347,0.048562653,,,,,,,,
3697.5,1365.88,0.31,0.52,0.83,-0.21,1365.713361,0.166638604,,,-0.258169794,-0.581830206,,,0.451596846,0.148403154,,,,,,,,
3702.5,1365.86,0.29,0.52,0.81,-0.23,1365.716748,0.143252331,,,-0.264050549,-0.385949451,,,0.451682032,-0.071682032,,,,,,,,
3707.5,1365.81,0.24,0.5,0.74,-0.26,1365.720006,0.089993553,,,-0.270185657,-0.249814343,,,0.451722529,-0.111722529,,,,,,,,
3712.5,1365.74,0.17,0.48,0.65,-0.31,1365.723168,0.016831584,,,-0.275325446,-0.124674554,,,0.451683819,-0.111683819,,,,,,,,
3717.5,1365.67,0.1,0.46,0.56,-0.36,1365.726146,-0.05614609,,,-0.281574768,1.57E-03,,,0.451666044,-0.091666044,,,,,,,,
3722.5,1365.61,0.04,0.43,0.47,-0.39,1365.72901,-0.119009802,,,-0.28814365,0.12814365,,,0.451474417,-0.071474417,,,,,,,,
3727.5,1365.57,0,0.42,0.42,-0.42,1365.731748,-0.161748225,,,-0.294287499,0.244287499,,,0.451234604,-0.041234604,,,,,,,,
3732.5,1365.57,0,0.42,0.42,-0.42,1365.734371,-0.164370582,,,-0.300357769,0.340357769,,,0.450921265,-0.010921265,,,,,,,,
3737.5,1365.61,0.04,0.44,0.48,-0.4,1365.736875,-0.126874935,,,-0.306538876,0.406538876,,,0.450532801,9.47E-03,,,,,,,,
3742.5,1365.68,0.11,0.46,0.57,-0.35,1365.739271,-0.05927106,,,-0.312751063,0.462751063,,,0.450134367,0.019865633,,,,,,,,
3747.5,1365.74,0.17,0.48,0.65,-0.31,1365.741544,-1.54E-03,,,-0.318950065,0.518950065,,,0.449691967,0.040308033,,,,,,,,
3752.5,1365.76,0.19,0.48,0.67,-0.29,1365.7437,0.016299708,,,-0.324852193,0.584852193,,,0.449214265,0.060785735,,,,,,,,
3757.5,1365.75,0.18,0.48,0.66,-0.3,1365.745746,4.25E-03,,,-0.330648248,0.650648248,,,0.448675806,0.081324194,,,,,,,,
3762.5,1365.71,0.14,0.47,0.61,-0.33,1365.747681,-0.037680971,,,-0.336592388,0.676592388,,,0.448136823,0.091863177,,,,,,,,
