Depth_cm,Age_BP_Sh20_min,Age_BP_Sh20_max,Age_BP_Sh20_median,Age_BP_Sh20_mean,Mo_TSN,Mo_Ca_Ti,Mo_Fe_Mn,Mo_Br_Ti,Mo_Ti_inc+coh,Mo_Ti_(inc_coh),Cr_TSN,Ca_Ti-Cr,Zr_Ti-Cr,Br_Ti-Cr,S_Ti-Cr,Cr_Ti_inc+coh,Cr_Ti_inc_coh
45.8,7376.97,7617.03,7501.27,7497.61,0.408594157,0.272593292,2.942305753,-0.374137094,-1.689008543,1.983741182,0.368550772,0.288143534,-1.460846021,-1.622214023,-1.182881329,-0.846650017,2.958198581
45.9,7377.8,7617.65,7502.94,7499.34,0.447949534,0.141619748,2.104932349,-1.082934895,-1.536201932,2.120846219,0.37324885,0.258319635,NA,NA,-1.127926365,-0.825451016,3.078879765
46,7378.32,7619.2,7504.37,7501.06,0.431389546,0.179856065,2.094733094,NA,-1.571082772,2.094872691,0.448204919,0.205629745,NA,-1.342422681,-1.088189158,-0.703152648,3.172938802
46.1,7381.35,7621.13,7506.49,7502.74,0.40897136,0.211729843,2.166074367,-0.931177205,-1.591379444,2.085372225,0.425850992,0.305089427,-1.098643726,NA,-1.114437993,-0.76148029,3.131722004
46.2,7383.17,7622.43,7508.51,7504.42,0.405619359,0.188513504,2.357115188,NA,-1.622875912,2.024718752,0.40212514,0.25286566,-1.380462497,-2.158613747,-1.158613747,-0.763852198,3.089619095
46.3,7384.38,7623.68,7510.32,7506.09,0.426894695,0.35071778,2.000522281,-0.756156957,-1.591546407,2.054014188,0.430120108,0.319851672,-2.029170103,NA,-1.093079856,-0.726624543,3.263122968
46.4,7386.01,7625.16,7512.01,7507.77,0.442322689,0.251368066,2.399327532,-1.063265106,-1.553329743,2.090225673,0.444754208,0.29733385,NA,NA,-1.318554341,-0.654618806,3.306044796
46.5,7388.54,7625.69,7513.98,7509.44,0.411307189,0.139208422,1.983382832,-0.981365509,-1.593937824,2.061481625,0.423743875,0.226114276,-2.381340747,-2.381340747,-1.263241435,-0.70829947,3.251911915
46.6,7390.33,7628.79,7516.27,7511.12,0.427906027,0.180858535,2.051923916,NA,-1.614557347,2.024653284,0.436865367,0.188577793,-1.898440758,-1.613801179,-1.145113091,-0.664468627,3.260391808
46.7,7392.74,7630.6,7518.31,7512.79,0.428211016,0.215716583,2.456223091,-1.384711743,-1.568129114,2.062588341,0.444963559,0.261400041,NA,-1.474398396,-1.189967663,-0.653030381,3.323496481
46.8,7394.93,7632.15,7520.09,7514.47,0.413172847,0.209053551,2.066005132,-1.61630043,-1.6549731,1.993625984,0.429637171,0.169289471,NA,NA,-1.279849382,-0.632351411,3.38407436
46.9,7397.21,7634.43,7521.56,7516.15,0.40965058,0.104103098,2.115848156,NA,-1.532362528,2.101154409,0.414525977,0.210869465,-1.38251965,-1.663805587,-1.308417929,-0.666968821,3.353087334
47,7400.46,7636.57,7523.68,7517.82,0.468745063,0.097462902,2.26940816,-2.019808393,-1.461705895,2.209417451,0.415127213,0.195003232,-1.762178224,NA,-1.602477382,-0.708338434,3.238640731
47.1,7402.7,7637.02,7525.67,7519.5,0.405772403,0.106235713,2.453968206,-0.536558443,-1.583620496,2.100029678,0.372750807,0.166974457,NA,NA,-1.541163054,-0.765226228,3.226954107
47.2,7403.43,7637.48,7527.68,7521.17,0.412070481,0.180131237,2.226164067,-0.846113934,-1.635140678,2.029383778,0.372708041,0.194466584,-1.35805772,-1.578352642,-1.445727076,-0.757284328,3.253395032
47.3,7404.44,7639.46,7529.47,7522.85,0.459858982,0.236238518,2.005299122,NA,-1.537456596,2.094943646,0.391569439,0.216507022,-2.601190533,-1.536732543,-1.331677588,-0.748281267,3.321452222
47.4,7406,7640.45,7531.05,7524.53,0.466431516,0.354496293,1.996978869,-0.767834982,-1.585379373,2.057658597,0.440586171,0.258015731,-1.698752803,-1.853654763,-1.537384801,-0.706038166,3.350713805
47.5,7408.14,7642.71,7533.1,7526.2,0.580683698,0.215464712,2.062115928,-1.48274934,-1.366670074,2.311219736,0.527253804,0.352182518,-1.475671188,NA,-1.607909164,-0.566214733,3.401639636
47.6,7411.06,7644.4,7534.94,7527.88,0.581960759,0.252891652,2.240379334,-1.083603192,-1.309617844,2.310165192,0.575091745,0.261527273,-2.05935573,-2.596474914,-1.751376874,-0.447236581,3.584332785
47.7,7413.69,7646.22,7536.28,7529.55,0.493146724,0.247255058,1.997474158,NA,-1.348635575,2.217329777,0.605600193,0.331162998,-1.680816914,-1.779426712,-2.106785647,-0.376325972,3.491518351
47.8,7415.12,7648.15,7537.87,7531.23,0.537752062,0.236676017,1.930822093,-1.585894374,-1.463174484,2.161198433,0.500724626,0.214852484,-1.641509521,NA,-1.746244872,-0.525385553,3.505930724
47.9,7416.95,7649.84,7539.44,7532.91,0.535702052,0.224655186,2.648276351,-0.689914619,-1.407105677,2.229467664,0.377739468,0.154406999,-1.724617162,NA,-1.620528564,-0.710848942,3.588210566
48,7419.17,7653.35,7540.83,7534.58,0.53853303,0.280686379,1.938786686,-0.944777209,-1.408584872,2.23206695,0.451693996,0.32328277,-1.55978067,-1.411210484,-1.662443011,-0.685926764,3.554043856
48.1,7421.56,7655.48,7543.6,7537.41,0.492288706,0.09544087,2.210620229,-1.311753861,-1.476632092,2.152609832,0.477671881,0.203370082,-1.916181578,NA,-1.688383496,-0.585019386,3.342856247
48.2,7425.26,7656.99,7546.43,7540.24,0.515472493,0.098319022,2.091169311,-0.932961577,-1.390773399,2.258776287,0.454417953,0.182456159,-1.789051622,-2.010900372,-1.642923587,-0.657252492,3.269729067
48.3,7429.2,7658.34,7548.84,7543.07,0.541824244,0.2348546,2.588910729,NA,-1.330440831,2.326772501,0.464593846,0.23714261,-1.635707092,-1.702653882,-1.83298765,-0.618530146,3.411163681
48.4,7433.22,7659.99,7551.4,7545.91,0.542858034,0.175660197,1.975767042,-1.364971275,-1.40164667,2.268580228,0.478321231,0.258523243,-1.27638885,NA,-1.914361398,-0.672613705,3.141378059
48.5,7435.99,7661.35,7553.86,7548.74,0.528736914,0.218971256,2.152223543,NA,-1.429869035,2.237363973,0.470484892,0.178052438,-1.495847254,-1.414177208,-1.812117216,-0.581541537,3.436953811
48.6,7441.94,7662.8,7556.37,7551.57,0.498795915,0.207021843,2.014288745,-1.299529841,-1.47119524,2.172453326,0.462510539,0.268233943,-1.451876697,NA,-1.691099543,-0.634818043,3.297846771
48.7,7446.08,7664.88,7558.18,7554.4,0.478836337,0.307020359,2.566683575,NA,-1.573337823,2.088141833,0.43855162,0.214024139,-1.792991682,NA,-1.703591271,-0.721138462,3.237875781
48.8,7449.48,7666.25,7559.79,7557.23,0.490780446,0.212245867,2.019885226,NA,-1.515204713,2.122922444,0.430531782,0.325108421,-1.424155392,NA,-1.352068962,-0.737628403,3.205322905
48.9,7451.78,7668.49,7561.7,7560.06,0.509463019,0.189809291,2.096342698,NA,-1.398613856,2.232625275,0.472433825,0.269135943,-1.749564556,-2.022565828,-1.695206894,-0.615632138,3.410186855
49,7454.83,7671.21,7564.31,7562.89,0.527823408,0.160640875,2.047394903,-0.851258349,-1.408441689,2.209518711,0.485432748,0.249205677,-1.529922614,-1.808089727,-1.880640394,-0.601843396,3.356570395
49.1,7457.15,7673.49,7566.67,7565.72,0.538482579,0.196503123,2.301547389,-0.82492941,-1.416939215,2.211690492,0.452838877,0.230669788,-2.175068186,-2.451274598,-1.782267817,-0.629912631,3.424252714
49.2,7458.84,7676.88,7568.82,7568.55,0.538147081,0.290108352,1.998564605,-2.178976947,-1.397853716,2.226936747,0.516255203,0.208705322,-1.417194808,-1.519306015,-2.095961426,-0.512272775,3.448310158
49.3,7460.18,7681.55,7571.11,7571.38,0.519052102,0.24635111,2.058847629,-1.131137274,-1.479016982,2.166695921,0.547199011,0.24485455,-1.514813295,NA,-1.861600781,-0.462773143,3.376372365
49.4,7461.63,7683.76,7574.4,7574.21,0.49721862,0.23763765,2.400661316,-0.609639494,-1.447613984,2.202474457,0.468544464,0.301675787,-1.88536122,-1.526339277,-1.520944246,-0.602907395,3.352390862
49.5,7462.35,7686.37,7577.15,7577.05,0.477202172,0.156837209,1.919553511,-0.91246668,-1.495018647,2.147695996,0.468224079,0.266777424,-1.635316163,NA,-1.894953473,-0.59055286,3.447133155
49.6,7463.22,7689.98,7579.37,7579.88,0.39548235,0.193059662,2.040364148,-0.53529412,-1.71493065,1.950957973,0.430448355,0.198751985,-1.41941778,-1.75185624,-1.41941778,-0.649501214,3.365895745
49.7,7464.4,7692.69,7581.39,7582.71,0.399382926,0.175105346,2.028426558,-0.599115611,-1.625774265,2.048183208,0.378607823,0.305661391,-1.695876926,-1.534026106,-1.381058646,-0.846546897,3.16947704
49.8,7465.28,7698.38,7583.56,7585.54,0.402104628,0.261208945,2.130409904,-1.616738007,-1.741315874,1.916278753,0.38297803,0.188979281,-1.80792764,-1.956866653,-1.396199347,-0.743837064,3.231831309
49.9,7465.93,7703.46,7586.29,7588.37,0.413894653,0.212776444,2.007350403,-1.204119983,-1.639543952,2.040011009,0.412097108,0.195734016,-1.589718553,-1.671905309,-1.662950466,-0.70497567,3.290889541
50,7466.58,7709.07,7588.73,7591.2,0.451138776,0.184441039,2.004742733,-0.62051198,-1.469711772,2.179718245,0.438139037,0.235366204,-1.504783021,NA,-1.771954749,-0.641638358,3.366390198
50.1,7472.23,7711.44,7591.93,7593.96,0.428260666,0.305650193,1.909887467,-0.519793159,-1.648046761,1.989152324,0.433945901,0.289438611,-1.383744984,-1.50585443,-1.702149075,-0.640354172,3.312528792
50.2,7473.25,7715.1,7594.45,7596.71,0.486798194,0.342031601,2.065809711,-0.744249986,-1.488801939,2.145797005,0.413652829,0.287489158,-1.430597136,-2.275695176,-1.457249331,-0.697240128,3.216831523
50.3,7476.45,7718.3,7597.34,7599.47,0.464165552,0.234813727,1.970418669,-0.587395229,-1.511734859,2.104032403,0.417380609,0.29724527,-1.433252004,NA,-1.556490956,-0.702722032,3.323567369
50.4,7480.01,7721.92,7599.62,7602.22,0.547173293,0.237927732,2.214883969,NA,-1.288123796,2.345165728,0.461583261,0.299271004,-1.548301655,-1.849331651,-1.802335088,-0.623424798,3.349829291
50.5,7482.46,7725.4,7602.64,7604.98,0.600314951,0.308709057,2.088378591,-0.966363142,-1.164849857,2.463998652,0.553998331,0.360179733,-1.843783625,NA,-1.819424279,-0.472509377,3.482660106
50.6,7484.8,7728.54,7605.71,7607.73,0.590309404,0.396829754,1.946703667,-1.672097858,-1.185355259,2.437580574,0.628408298,0.440891415,-2.036872763,-2.894205259,-1.54009682,-0.372167572,3.602300816
50.7,7487.3,7730.74,7608.78,7610.49,0.578882871,0.291969111,2.321685271,NA,-1.203088764,2.441069673,0.63807382,0.478132418,-1.93684093,NA,-1.42418135,-0.376535729,3.654604698
50.8,7489.48,7734.83,7611.33,7613.25,0.606846885,0.303068257,1.959194903,-0.807114946,-1.259853237,2.359783985,0.622050856,0.401102875,-1.57247186,NA,-1.545319614,-0.392076686,3.507394431
50.9,7491.36,7739.4,7613.84,7616,0.642621169,0.226724601,2.043405466,NA,-1.222008829,2.422594191,0.625405513,0.392053111,-1.708987125,NA,-1.663229635,-0.408790368,3.640360231
51,7493.49,7742.53,7616.93,7618.76,0.60384556,0.247399482,2.12937911,NA,-1.315850604,2.354397639,0.592973191,0.334950096,-1.955024318,-1.573836035,-1.648164779,-0.460625677,3.464449265
51.1,7496.18,7745.29,7619.8,7621.51,0.653558712,0.242259172,2.201463469,-0.878541604,-1.187816457,2.421053274,0.615289463,0.27154326,-1.611090259,-1.550794357,-1.859942243,-0.370217374,3.651493359
51.2,7497.42,7749.37,7622.92,7624.27,0.644295945,0.242000307,1.987255189,NA,-1.21214309,2.391205263,0.607321974,0.293513341,NA,NA,-1.902974468,-0.392007408,3.584817422
51.3,7499.85,7755.34,7625.52,7627.03,0.596562768,0.218024448,2.352735489,NA,-1.280721777,2.344942941,0.577118742,0.326073566,-1.681936665,-2.079876674,-1.688670048,-0.465144817,3.442595542
51.4,7500.44,7761.35,7628.58,7629.78,0.611655152,0.228053062,1.929490048,NA,-1.24130874,2.417465615,0.577832489,0.295215702,-1.743828532,NA,-1.682171631,-0.456502497,3.499456866
51.5,7501.04,7766.58,7630.91,7632.54,0.64822903,0.256080495,2.098253556,NA,-1.185277769,2.463309239,0.407263542,0.327335006,-1.660458899,-2.125345697,-1.882307648,-0.72570871,3.807543488
51.6,7503.8,7773.48,7633.42,7635.29,0.609000447,0.25043894,2.215240887,NA,-1.268823703,2.365012277,0.611025156,0.365289794,-1.572823216,-1.742181092,-2.350974466,-0.420107514,3.574133804
51.7,7506.28,7778.05,7635.93,7638.05,0.610214098,0.20226056,2.186967409,NA,-1.230843069,2.405593335,0.572056803,0.311845054,-1.804580361,NA,-1.821954457,-0.46598431,3.41001667
51.8,7507.45,7783.06,7638.07,7640.8,0.56605306,0.247695407,2.02145799,NA,-1.320100542,2.247087808,0.535624546,0.27376126,-1.707281416,NA,-1.753857558,-0.522257261,3.391675691
51.9,7508.63,7789.91,7640.68,7643.56,0.61434193,0.362572493,2.160378334,NA,-1.234471952,2.335552094,0.550346681,0.314275885,-2.415158904,NA,-1.825333369,-0.471081074,3.309108007
52,7510.16,7796.49,7643.95,7646.32,0.639365896,0.421829384,2.104880172,-0.727530626,-1.164381982,2.424698919,0.621186456,0.458147121,-1.957071799,NA,-1.56427143,-0.389798706,3.639826561
52.1,7511.98,7797.95,7646.07,7649.15,0.650793631,0.509904434,2.072950446,-1.383302319,-1.162640661,2.445766211,0.624938466,0.532667957,-1.679317753,NA,-1.967382772,-0.443096728,3.546662922
52.2,7513.68,7799.42,7649.43,7651.98,0.631843023,0.455772494,2.098751457,NA,-1.284057874,2.326612073,0.714246565,0.57303107,-1.470622962,NA,-2.113216499,-0.357117279,3.51012652
52.3,7515.49,7803.05,7652.21,7654.81,0.545610326,0.321475234,2.064565825,-1.309630167,-1.356075872,2.266104515,0.578979826,0.380341615,-2.035864598,NA,-2.118838833,-0.458108397,3.448873617
52.4,7516.99,7805.44,7655.22,7657.64,0.575600792,0.224771788,2.25010104,-1.58546073,-1.25196987,2.369066299,0.613830513,0.355062865,-1.767988356,-2.026820671,-1.767988356,-0.426157712,3.538903892
52.5,7518.03,7808.61,7658.21,7660.47,0.650548476,0.232886176,1.993575736,NA,-1.198362707,2.453792672,0.584641111,0.307782035,-1.864807629,NA,-2.076896541,-0.414049858,3.566307899
52.6,7519.36,7810.75,7661.35,7663.31,0.623646262,0.369418907,1.969780329,-1.44263147,-1.178812853,2.419532445,0.633270869,0.338804153,-1.996442541,NA,-2.008024413,-0.367960324,3.538867818
52.7,7521.44,7812.62,7664.49,7666.14,0.645830068,0.413940087,2.047770105,-1.640481437,-1.187146268,2.462148208,0.666432201,0.450577192,-1.426760518,NA,-1.995279361,-0.338956971,3.643519616
52.8,7524.07,7814.65,7667.42,7668.97,0.623636402,0.288294912,2.124042278,-1.199475078,-1.267581723,2.371060449,0.623579499,0.446583187,-1.612656217,NA,-1.645243584,-0.432195113,3.462976009
52.9,7526.27,7816.17,7671.18,7671.8,0.609260396,0.179777992,2.037055424,-1.230448921,-1.263826697,2.371022491,0.601839941,0.327333276,-1.56142137,-1.606003503,-1.520992713,-0.448526738,3.490144531
53,7528.69,7818.26,7674.36,7674.63,0.589763007,0.319128218,2.10627906,-1.269078324,-1.264356745,2.388436808,0.579929357,0.258770647,-1.856519754,NA,-1.909765266,-0.37866866,3.571065243
53.1,7530.71,7821.26,7677.17,7677.46,0.607089476,0.374435906,2.3932007,-0.73907053,-1.242342384,2.391677039,0.582526003,0.481533304,-1.574715637,-1.90973013,-1.629384733,-0.48792699,3.502986626
53.2,7532.07,7824.82,7679.95,7680.3,0.604174545,0.283825261,1.956866653,-0.949979462,-1.226938238,2.39379815,0.582955362,0.338019708,-1.808717242,-1.884807411,-1.933655979,-0.439431249,3.680541313
53.3,7533.4,7827.34,7683.88,7683.13,0.560675982,0.257903462,2.36091017,NA,-1.370432126,2.28465347,0.545016404,0.41991636,-1.524272453,NA,-1.868768143,-0.539873431,3.449532994
53.4,7534.42,7828.9,7687.22,7685.96,0.53207848,0.088893632,2.197959095,-1.159131836,-1.367344924,2.273126481,0.486828152,0.233399589,-1.739644253,-1.764003599,NA,-0.544232363,3.458480851
53.5,7536.24,7831.74,7689.7,7688.79,0.541426391,0.170322319,1.890496984,NA,-1.4274984,2.206394579,0.518618278,0.235235837,-1.286165436,-1.763286691,-2.257113639,-0.499701394,3.440738134
53.6,7537.3,7834.05,7692.49,7691.62,0.534547491,0.144492273,2.383774266,NA,-1.408886818,2.241928266,0.497086046,0.241705856,-1.36775515,NA,-1.814913181,-0.597757322,3.353806439
53.7,7538.14,7836.47,7695.21,7694.46,0.530165134,0.165625825,1.991938458,-1.579783597,-1.470430388,2.166105453,0.484751471,0.296385091,-2.175548051,NA,-1.799884437,-0.645145899,3.359812051
53.8,7539.48,7841.33,7698.33,7697.29,0.538621704,0.292405425,2.203732047,-0.603689616,-1.441339085,2.154059782,0.476291708,0.348265039,-1.622404359,NA,-1.744398715,-0.722028017,3.216773005
53.9,7540.7,7847.44,7701.44,7700.12,0.547419781,0.247524727,2.17107142,-1.928566532,-1.455547832,2.165947708,0.512922912,0.373130589,-1.677985513,NA,-2.040533546,-0.605273035,3.558697954
54,7541.38,7852.8,7704.18,7702.95,0.563578586,0.13540417,2.137142181,NA,-1.36733319,2.263500511,0.502833791,0.235279435,-1.712955651,NA,-2.374137094,-0.567581333,3.555689373
54.1,7546.92,7854.14,7706.44,7705.82,0.590392716,0.356252787,2.001457468,NA,-1.41457681,2.242242973,0.538901859,0.311430976,-1.615499149,NA,-2.256477206,-0.559017527,3.433356644
54.2,7549.59,7856.57,7709.69,7708.69,0.607229164,0.225595382,2.720277463,NA,-1.242724365,2.414945128,0.555604453,0.385957269,-1.379475024,-1.76180996,-1.937901219,-0.545266389,3.418178043
54.3,7552.37,7858.36,7712.72,7711.56,0.547433321,0.328132389,2.008692388,-1.740362689,-1.317176632,2.324139293,0.556512525,0.326443489,-1.564509205,NA,-2.103376055,-0.485035724,3.527038951
54.4,7558.67,7859.12,7715.82,7714.43,0.61613153,0.242860241,2.088231141,-1.412491658,-1.332698837,2.329367717,0.574722756,0.329675177,-1.584674676,-2.251852846,-2.482301767,-0.4716994,3.525114048
54.5,7566.85,7859.51,7718.83,7717.3,0.589493341,0.288706517,2.042496757,-1.144262774,-1.334563355,2.31756234,0.549051827,0.325286781,-2.015157334,NA,-2.079615324,-0.51816759,3.469484994
54.6,7572.9,7859.79,7721.55,7720.16,0.613213743,0.103140772,2.049381506,-1.53284534,-1.187402586,2.431250089,0.544439395,0.302400526,-1.421029083,-2.676301588,-2.178976947,-0.500657392,3.508602268
54.7,7578.29,7861.44,7724.31,7723.03,0.569433645,0.237880096,2.420549235,NA,-1.434674456,2.169959032,0.571232761,0.191992852,-1.896626412,-1.769227077,-1.949014482,-0.409066864,3.529239473
54.8,7584.32,7864.12,7728.36,7725.9,0.580149258,0.26852397,2.020263123,NA,-1.341028476,2.266591906,0.527884208,0.281009727,-1.516844858,NA,-2.016531941,-0.519622319,3.37987995
54.9,7587.37,7866.5,7730.91,7728.77,0.553758443,0.322219295,2.230176146,-0.984760033,-1.406448933,2.230145632,0.53927334,0.3849708,-2.24972234,-2.617699126,-1.904488682,-0.569727582,3.482259824
55,7589.77,7870.22,7733.99,7731.64,0.572979677,0.318289001,1.994564251,-1.994170456,-1.380700037,2.23740567,0.591836807,0.369488889,-1.578044097,-2.572581201,-2.153451894,-0.478812529,3.47615347
55.1,7593.38,7872.72,7737.17,7734.51,0.563816638,0.221707263,1.934608219,NA,-1.37594645,2.252379379,0.539320909,0.265479857,-1.93633092,NA,-1.923365943,-0.48790706,3.490242225
55.2,7597.14,7875.33,7740.12,7737.38,0.588795075,0.209423353,2.43903878,NA,-1.319796858,2.315900294,0.546366163,0.331831908,-2.025013115,-1.52278114,-2.193417546,-0.53318099,3.473372278
55.3,7602.59,7877.62,7743.2,7740.25,0.593538449,0.162230721,1.914759025,NA,-1.299377637,2.343017505,0.545013631,0.321088613,-1.987314094,-2.163405353,-2.090854686,-0.512081362,3.440609499
55.4,7606.38,7879.94,7745.82,7743.12,0.573255659,0.260079491,2.170616859,-0.709417454,-1.388910196,2.235935057,0.549418939,0.277657243,-1.91096261,NA,-2.076588435,-0.4798433,3.574715936
55.5,7610.42,7882.45,7748.56,7745.99,0.54778161,0.226783967,2.345166565,-0.614649119,-1.421750782,2.190330489,0.53252472,0.285137462,-1.271326938,-2.143483211,-2.102090526,-0.538345736,3.496711168
55.6,7614.09,7883.54,7751.75,7748.85,0.602594325,0.250229842,2.078907345,-1.090610708,-1.375396365,2.25437981,0.520923739,0.295245827,-1.739617119,NA,-1.884109392,-0.551173225,3.476730214
55.7,7615.61,7887.34,7754.93,7751.72,0.569243263,0.363254356,2.117119194,-1.110895659,-1.359995719,2.244012952,0.554938,0.348983078,-2.098396476,NA,-1.989252006,-0.532612201,3.418584319
55.8,7616.79,7888.57,7757.67,7754.59,0.596137666,0.4073923,1.904029583,-1.830374783,-1.351976455,2.263056589,0.549463597,0.458517868,-1.69185475,-1.925937956,-1.739627531,-0.572471066,3.451880139
55.9,7618.49,7894.33,7760.04,7757.46,0.621954309,0.316553252,1.927716769,-1.24589213,-1.266265255,2.347002337,0.525772058,0.342788942,-1.755299441,-1.948096393,-2.032417279,-0.544170853,3.540200121
56,7621.05,7898.35,7762.37,7760.33,0.608801878,0.452663897,2.0718321,NA,-1.265715469,2.357138384,0.526448951,0.425635797,-1.809481414,-1.840889878,-1.886647369,-0.590232544,3.387511621
56.1,7625.2,7899.89,7764.94,7762.79,0.593672307,0.50353027,2.089718536,NA,-1.336754505,2.28545258,0.578462664,0.477429703,-1.264786968,NA,-1.930964459,-0.553507942,3.461469812
56.2,7630.22,7900.51,7767.06,7765.25,0.576947811,0.225148597,2.317031517,-1.452093249,-1.30127529,2.304999041,0.572770615,0.409770745,-1.410102077,NA,NA,-0.518652126,3.508255761
56.3,7636.02,7901.13,7769.48,7767.72,0.582371775,0.301727658,2.193698885,-1.061396625,-1.365265219,2.292937069,0.472540102,0.283912727,-1.384590719,-1.861711974,-2.827853706,-0.61860579,3.539709239
56.4,7639.78,7902.49,7771.43,7770.18,0.673709048,0.108491886,2.04923627,-1.693140461,-1.231253703,2.416235109,0.568875645,0.299928074,-2.244002077,-2.156851901,-2.052116551,-0.49723709,3.449310705
56.5,7642.59,7905.73,7772.84,7772.64,0.597608045,0.190313987,2.000011738,NA,-1.27655185,2.372233586,0.553336576,0.266262309,-1.725617114,-2.019585255,-2.11300694,-0.501257347,3.542461371
