Depth_cm,Age_BP_Sh13,Age_BP_Sh20_min,Age_BP_Sh20_max,Age_BP_Sh20_median,Age_BP_Sh20_mean,RABD620,R850_R900,LOESS_100_age,LOESS_100_R850_R900,Predicted,Residuals,age_plot,R850_R900_mean,R850_R900_sd,Depth_0.1cm,Age_BP_Sh20_min_0.1cm,Age_BP_Sh20_max_0.1cm,Age_BP_Sh20_median_0.1cm,Age_BP_Sh20_mean_0.1cm,R850_R900_0.1cm,Depth_0.1cm,Age_BP_Sh20_min_0.5cm,Age_BP_Sh20_max_0.5cm,Age_BP_Sh20_median_0.5cm,Age_BP_Sh20_mean_0.5cm,R850_R900_0.5cm,,depth,min,max,median,mean
0.54194,-56.2,-64.66,-54.19,-60.53,-60.12,1.020887284,0.993743385,7800,0.97736802,0.992599104,0.001144281,,,,7.9,-41.53,-7.68,-19.17,-20.74,0.962342779,39.5,7303.09,7514.15,7415,7417.67,0.855472127,,0.54194,-64.66,-54.19,-60.53,-60.12
0.5488,-56.1,-64.64,-54.1,-60.51,-60.08,1.01710285,0.992535184,7900,0.974761096,0.99261117,-7.60E-05,,,,8,-41.36,-6.78,-18.62,-20.16,0.96752281,40,7311.71,7523.47,7424.91,7425.8,0.86435784,,0.5488,-64.64,-54.1,-60.51,-60.08
0.55566,-56.1,-64.62,-54,-60.48,-60.04,1.016847666,0.993189777,8000,0.991590484,0.99261117,0.000578607,,,,8.1,-39.57,-6.7,-17.97,-19.43,0.965733574,40.5,7326.09,7531.1,7432.78,7434.15,0.852377123,,0.55566,-64.62,-54,-60.48,-60.04
0.56252,-56,-64.6,-53.9,-60.44,-60,1.013034243,0.98840644,8100,0.980927177,0.992622911,-0.004216471,,,,8.2,-37.79,-6.61,-17.38,-18.7,0.96558229,41,7334.88,7540.58,7442.3,7442.5,0.89048766,,0.56252,-64.6,-53.9,-60.44,-60
0.56938,-56.1,-64.58,-53.8,-60.41,-59.96,1.017339509,0.990464607,8200,0.968384664,0.99261117,-0.002146563,,,,8.3,-36.01,-6.52,-16.72,-17.97,0.969029281,41.5,7340.35,7554.15,7450.6,7450.85,0.929567225,,0.56938,-64.58,-53.8,-60.41,-59.96
0.57624,-56,-64.57,-53.7,-60.38,-59.92,1.020623809,0.993308073,8300,0.956706126,0.992622911,0.000685162,,,,8.4,-34.21,-6.42,-16.11,-17.24,0.958124817,42,7349.27,7562.29,7459.57,7459.2,0.948348835,,0.57624,-64.57,-53.7,-60.38,-59.92
0.5831,-55.9,-64.55,-53.61,-60.35,-59.88,1.019375049,0.98986615,8400,0.96182407,0.992634628,-0.002768478,,,,8.5,-32.41,-6.31,-15.42,-16.51,0.970697513,42.5,7356.27,7571.4,7468.17,7466.49,0.871988677,,0.5831,-64.55,-53.61,-60.35,-59.88
0.58996,-55.8,-64.53,-53.51,-60.32,-59.84,1.015553848,0.987458024,8500,0.976878235,0.992646384,-0.00518836,,,,8.6,-30.64,-6.2,-14.76,-15.78,0.975154708,43,7363.73,7579.4,7475.23,7473.78,0.865189541,,0.58996,-64.53,-53.51,-60.32,-59.84
0.59682,-55.7,-64.52,-53.42,-60.3,-59.8,1.015235691,0.980542584,8600,0.984324647,0.992657996,-0.012115412,,,,8.7,-28.84,-6.1,-14.13,-15.05,0.977488715,43.5,7368.66,7589.91,7483.36,7481.07,0.866794009,,0.59682,-64.52,-53.42,-60.3,-59.8
0.60368,-55.5,-64.5,-53.36,-60.26,-59.77,1.01504436,0.972172571,8700,0.99190987,0.992680913,-0.020508342,,,,8.8,-27.09,-5.94,-13.51,-14.31,0.969088822,44,7372.61,7597.34,7490.22,7488.36,0.869017693,,0.60368,-64.5,-53.36,-60.26,-59.77
0.61054,-55.4,-64.48,-53.29,-60.23,-59.73,1.020739654,0.968621139,8800,1.00082615,0.992692105,-0.024070966,,,,8.9,-25.33,-5.85,-12.89,-13.58,0.958474444,44.5,7393.72,7605.31,7499.47,7497.98,0.899338509,,0.61054,-64.48,-53.29,-60.23,-59.73
0.6174,-55.3,-64.46,-53.18,-60.19,-59.69,1.022887949,0.974290607,8900,0.996141844,0.992703286,-0.018412679,,,,9,-23.61,-5.72,-12.21,-12.85,0.954115112,45,7408.52,7615.1,7508.85,7507.6,0.916206681,,0.6174,-64.46,-53.18,-60.19,-59.69
0.62426,-55.2,-64.45,-53.07,-60.15,-59.65,1.0233095,0.984804451,9000,0.984273338,0.99271449,-0.007910039,,,,9.1,-21.89,-5.54,-11.58,-12.12,0.951224568,45.5,7419.35,7624.43,7518.92,7517.22,0.928705415,,0.62426,-64.45,-53.07,-60.15,-59.65
0.63112,-55,-64.43,-52.97,-60.11,-59.61,1.019308637,0.988457203,9100,0.973160203,0.992736493,-0.00427929,,,,9.2,-20.22,-5.34,-10.91,-11.39,0.964820843,46,7428.56,7635.1,7528.9,7526.84,0.951528228,,0.63112,-64.43,-52.97,-60.11,-59.61
0.63798,-54.9,-64.42,-52.88,-60.08,-59.57,1.017692093,0.993596036,9200,0.962454381,0.992747281,0.000848755,,,,9.3,-18.4,-5.09,-10.25,-10.66,0.976266266,46.5,7439.58,7641.46,7537.14,7535.56,0.957215325,,0.63798,-64.42,-52.88,-60.08,-59.57
0.64484,-54.8,-64.4,-52.79,-60.05,-59.53,1.018888609,0.985717617,9300,0.946128634,0.992758067,-0.00704045,,,,9.4,-16.72,-4.79,-9.63,-9.93,0.981856906,47,7451.32,7649.34,7545.21,7544.28,0.986315494,,0.64484,-64.4,-52.79,-60.05,-59.53
0.6517,-54.7,-64.38,-52.71,-60.01,-59.49,1.018669622,0.978953214,9400,0.939596715,0.992768804,-0.01381559,,,,9.5,-14.94,-4.63,-9,-9.2,0.988889758,47.5,7458.79,7658.3,7553.8,7553,0.971369167,,0.6517,-64.38,-52.71,-60.01,-59.49
0.65856,-54.6,-64.36,-52.62,-59.98,-59.45,1.018867984,0.976298877,9500,0.932035207,0.992779364,-0.016480487,,,,9.6,-13.27,-4.39,-8.36,-8.47,0.986598904,48,7465.41,7669.89,7561.44,7561.71,0.955974959,,0.65856,-64.36,-52.62,-59.98,-59.45
0.66542,-54.5,-64.34,-52.52,-59.96,-59.41,1.019588199,0.976991612,9600,0.924626919,0.992789849,-0.015798237,,,,9.7,-11.61,-4.05,-7.7,-7.74,0.976912033,48.5,7479.38,7683.5,7574.02,7575.38,0.953364971,,0.66542,-64.34,-52.52,-59.96,-59.41
0.67228,-54.5,-64.32,-52.41,-59.92,-59.38,1.02040542,0.98181429,9700,0.921812001,0.992789849,-0.010975559,,,,9.8,-10.15,-3.66,-7.05,-7.01,0.957005303,49,7489.75,7697.95,7585.28,7589.05,0.947716355,,0.67228,-64.32,-52.41,-59.92,-59.38
0.67914,-54.4,-64.3,-52.3,-59.89,-59.34,1.019437537,0.983946114,9800,0.923352963,0.992800327,-0.008854213,,,,9.9,-8.99,-3.01,-6.32,-6.28,0.956470168,49.5,7498.05,7720.03,7596.99,7602.72,0.966223138,,0.67914,-64.3,-52.3,-59.89,-59.34
0.686,-54.4,-64.28,-52.19,-59.86,-59.3,1.021386332,0.990722484,9900,0.926716729,0.992800327,-0.002077843,,,,10,-8.24,-2.42,-5.63,-5.54,0.980125816,50,7504.22,7747.46,7608.4,7616.38,0.99024658,,0.686,-64.28,-52.19,-59.86,-59.3
0.69286,-54.3,-64.26,-52.08,-59.83,-59.26,1.019891182,0.987862342,10000,0.925935695,0.992810589,-0.004948247,,,,10.1,-7.38,-1.43,-4.61,-4.57,0.965638523,50.5,7517.98,7762.83,7624.59,7631.24,0.979572311,,0.69286,-64.26,-52.08,-59.83,-59.26
0.69972,-54.3,-64.24,-51.98,-59.8,-59.22,1.015790006,0.982482501,10100,0.921095163,0.992810589,-0.010328088,,,,10.2,-6.76,0.26,-3.7,-3.6,0.949005658,51,7528.56,7780.88,7641.66,7646.1,0.97336018,,0.69972,-64.24,-51.98,-59.8,-59.22
0.70658,-54.2,-64.21,-51.87,-59.77,-59.18,1.017995195,0.971173058,10200,0.913958221,0.992820821,-0.021647763,,,,10.3,-6.46,2.29,-2.87,-2.63,0.958024199,51.5,7540.89,7798.62,7657.3,7660.96,0.99084059,,0.70658,-64.21,-51.87,-59.77,-59.18
0.71344,-54.2,-64.2,-51.77,-59.75,-59.14,1.02086388,0.962777752,10300,0.903381146,0.992820821,-0.030043069,,,,10.4,-6.21,4.5,-2.07,-1.66,0.948346909,52,7550.15,7824.02,7670.66,7675.82,1.012735689,,0.71344,-64.2,-51.77,-59.75,-59.14
0.7203,-54.1,-64.18,-51.66,-59.73,-59.1,1.023336353,0.970252485,10400,0.892054384,0.992830971,-0.022578486,,,,10.5,-5.92,6.73,-1.25,-0.69,0.951474947,52.5,7565.01,7832.84,7682.14,7687.56,0.990496429,,0.7203,-64.18,-51.66,-59.73,-59.1
0.72716,-54.1,-64.16,-51.56,-59.7,-59.06,1.024262317,0.977093047,10500,0.880261,0.992830971,-0.015737924,,,,10.6,-5.84,9.06,-0.38,0.29,0.970912731,53,7576.16,7847.32,7694.35,7699.29,0.986286862,,0.72716,-64.16,-51.56,-59.7,-59.06
0.73402,-54.1,-64.15,-51.47,-59.68,-59.02,1.023761359,0.981619116,10600,0.868404487,0.992830971,-0.011211855,,,,10.7,-5.7,11.48,0.39,1.26,0.973516538,53.5,7584.52,7866.58,7704.52,7711.03,0.979087502,,0.73402,-64.15,-51.47,-59.68,-59.02
0.74088,-54,-64.14,-51.38,-59.65,-58.99,1.022871663,0.982285773,10700,0.856178009,0.992841123,-0.01055535,,,,10.8,-5.55,13.97,1.19,2.23,0.955462272,54,7595.73,7888.91,7717.1,7722.76,0.970450957,,0.74088,-64.14,-51.38,-59.65,-58.99
0.74774,-54,-64.13,-51.29,-59.62,-58.95,1.022790095,0.97962534,10800,0.847919764,0.992841123,-0.013215783,,,,10.9,-5.4,16.43,2.04,3.2,0.94400232,54.5,7607.61,7895.07,7729.6,7735.38,0.97212897,,0.74774,-64.13,-51.29,-59.62,-58.95
0.7546,-53.9,-64.12,-51.19,-59.58,-58.91,1.019102793,0.966257548,10900,0.858087669,0.992851028,-0.02659348,,,,11,-5.24,18.92,2.85,4.17,0.958641104,55,7619.98,7907.78,7741.42,7747.99,0.964455796,,0.7546,-64.12,-51.19,-59.58,-58.91
0.76146,-53.7,-64.11,-51.1,-59.54,-58.87,1.021429274,0.959520141,11000,0.891626325,0.992870651,-0.03335051,,,,11.1,-5.11,21.44,3.63,5.15,0.962331514,55.5,7631.66,7917.7,7753.58,7760.6,0.96602466,,0.76146,-64.11,-51.1,-59.54,-58.87
0.76832,-53.6,-64.1,-51.01,-59.52,-58.83,1.02188141,0.955288203,11100,0.940238769,0.992880337,-0.037592134,,,,11.2,-4.97,23.95,4.46,6.12,0.960674109,56,7641.81,7936.78,7767.65,7773.22,0.984979782,,0.76832,-64.1,-51.01,-59.52,-58.83
0.77518,-53.5,-64.09,-50.92,-59.48,-58.79,1.028534544,0.952042656,11200,0.996187807,0.99289005,-0.040847394,,,,11.3,-4.83,26.39,5.25,7.09,0.952985417,56.5,7662.91,7951.53,7781.37,7786.07,0.982270639,,0.77518,-64.09,-50.92,-59.48,-58.79
0.78204,-53.4,-64.08,-50.83,-59.45,-58.75,1.030137305,0.960216559,11300,1.028980533,0.992899496,-0.032682937,,,,11.4,-4.74,28.82,6.09,8.06,0.939449532,57,7677.87,7966.46,7794.46,7798.92,0.977475001,,0.78204,-64.08,-50.83,-59.45,-58.75
0.7889,-53.3,-64.06,-50.74,-59.42,-58.71,1.030957958,0.968316481,11400,1.033428046,0.99290896,-0.024592479,,,,11.5,-4.61,31.24,6.95,9.03,0.933511306,57.5,7689.2,7987.19,7808.57,7811.77,0.985598242,,0.7889,-64.06,-50.74,-59.42,-58.71
0.79576,-53.2,-64.05,-50.63,-59.39,-58.67,1.031648418,0.975034884,11500,1.033019019,0.992918345,-0.017883461,,,,11.6,-4.51,33.67,7.68,10.01,0.940098347,58,7699.7,8011.38,7822.31,7824.62,0.980022602,,0.79576,-64.05,-50.63,-59.39,-58.67
0.80262,-53.1,-64.04,-50.54,-59.37,-58.63,1.025433248,0.978727922,11600,1.03642032,0.992927533,-0.014199611,,,,11.7,-4.38,36.09,8.49,10.98,0.928832352,58.5,7719.03,8024.95,7833.99,7838.16,0.991221862,,0.80262,-64.04,-50.54,-59.37,-58.63
0.80948,-52.9,-64.02,-50.45,-59.35,-58.6,1.022405435,0.974463222,11700,1.037052352,0.992945891,-0.018482669,,,,11.8,-4.27,38.52,9.3,11.95,0.915947664,59,7732.05,8041.45,7847.72,7851.71,0.9738561,,0.80948,-64.02,-50.45,-59.35,-58.6
0.81634,-52.8,-64.01,-50.35,-59.32,-58.56,1.02007564,0.972486272,11800,1.035699633,0.992954899,-0.020468627,,,,11.9,-4.16,40.94,10.16,12.92,0.933205619,59.5,7744.62,8063.66,7861.63,7865.26,0.956375943,,0.81634,-64.01,-50.35,-59.32,-58.56
0.8232,-52.6,-64,-50.25,-59.29,-58.52,1.021974835,0.964661915,11900,1.032632331,0.992972584,-0.028310669,,,,12,-4.01,43.37,10.99,13.89,0.94780651,60,7753.09,8085.49,7875.84,7878.81,0.95368496,,0.8232,-64,-50.25,-59.29,-58.52
0.83006,-52.5,-63.98,-50.15,-59.27,-58.48,1.017063988,0.955764396,12000,1.028039313,0.992981383,-0.037216987,,,,12.1,-2.6,44.13,12.11,14.98,0.957799107,60.5,7777.21,8100.29,7887.45,7891.55,0.980263665,,0.83006,-63.98,-50.15,-59.27,-58.48
0.83692,-52.2,-63.97,-50.05,-59.24,-58.44,1.019590851,0.956842336,,,0.993006995,-0.036164659,,,,12.2,-1.29,45.22,13.21,16.06,0.944629242,61,7796.1,8111.85,7898.45,7904.29,0.979066899,,0.83692,-63.97,-50.05,-59.24,-58.44
0.84378,-52.1,-63.97,-49.96,-59.21,-58.4,1.017945253,0.95554001,,,0.993015456,-0.037475446,,,,12.3,-0.45,45.55,14.4,17.14,0.935857036,61.5,7807.65,8122.15,7908.65,7917.03,0.983687531,,0.84378,-63.97,-49.96,-59.21,-58.4
0.85064,-51.9,-63.96,-49.86,-59.18,-58.36,1.01866249,0.959344038,,,0.99303179,-0.033687752,,,,12.4,0.37,46.14,15.73,18.23,0.944503594,62,7816.51,8130.01,7921.3,7929.77,0.990059942,,0.85064,-63.96,-49.86,-59.18,-58.36
0.8575,-51.8,-63.95,-49.76,-59.15,-58.32,1.018787437,0.963036792,,,0.993039963,-0.030003171,,,,12.5,1.24,47.21,17.06,19.31,0.961295607,62.5,7849.33,8154.83,7945.05,7955.21,0.98705202,,0.8575,-63.95,-49.76,-59.15,-58.32
0.86436,-51.8,-63.94,-49.66,-59.11,-58.28,1.022338401,0.967336529,,,0.993039963,-0.025703434,,,,12.6,1.81,48.71,18.39,20.39,0.948780512,63,7870.38,8171.43,7971.96,7980.65,0.989812909,,0.86436,-63.94,-49.66,-59.11,-58.28
0.87122,-51.7,-63.93,-49.57,-59.08,-58.24,1.018822251,0.961207028,,,0.993048066,-0.031841038,,,,12.7,2.33,49.9,19.84,21.48,0.948495804,63.5,7891.31,8194.88,7996.03,8006.09,0.992326794,,0.87122,-63.93,-49.57,-59.08,-58.24
0.87808,-51.6,-63.92,-49.47,-59.05,-58.21,1.020414934,0.953534747,,,0.993055972,-0.039521225,,,,12.8,3,51.04,21.15,22.56,0.929372974,64,7905.77,8232.65,8021.34,8031.54,0.990013997,,0.87808,-63.92,-49.47,-59.05,-58.21
0.88494,-51.6,-63.91,-49.37,-59.02,-58.17,1.026268199,0.95144991,,,0.993055972,-0.041606062,,,,12.9,3.78,52.21,22.55,23.64,0.926722446,64.5,7944.68,8249.46,8057.56,8066.11,0.994973769,,0.88494,-63.91,-49.37,-59.02,-58.17
0.8918,-51.5,-63.9,-49.27,-58.99,-58.13,1.03144397,0.950309969,,,0.993063894,-0.042753925,,,,13,4.45,53.38,23.55,24.73,0.94478847,65,7969.29,8273.48,8096.29,8100.69,0.985282998,,0.8918,-63.9,-49.27,-58.99,-58.13
0.89866,-51.5,-63.9,-49.17,-58.96,-58.09,1.033247113,0.948666618,,,0.993063894,-0.044397276,,,,13.1,4.86,54.56,24.92,25.81,0.965497033,65.5,7981.25,8303.89,8132.73,8135.27,0.98567738,,0.89866,-63.9,-49.17,-58.96,-58.09
0.90552,-51.4,-63.89,-49.07,-58.94,-58.05,1.034918288,0.950889372,,,0.993071566,-0.042182194,,,,13.2,5.28,56.17,26.29,26.9,0.970695813,66,7993.87,8339.38,8164.98,8169.85,0.982912172,,0.90552,-63.89,-49.07,-58.94,-58.05
0.91238,-51.4,-63.88,-48.97,-58.9,-58.01,1.038905945,0.948519421,,,0.993071566,-0.044552145,,,,13.3,5.69,58.54,27.49,27.98,0.971350504,66.5,8031.2,8351.7,8196.21,8199.55,0.983821452,,0.91238,-63.88,-48.97,-58.9,-58.01
0.91924,-51.3,-63.88,-48.86,-58.87,-57.97,1.038973985,0.942328938,,,0.99307929,-0.050750352,,,,13.4,6.03,59.87,28.58,29.06,0.968874616,67,8059.06,8367.07,8228.78,8229.24,0.972628777,,0.91924,-63.88,-48.86,-58.87,-57.97
0.9261,-51.3,-63.87,-48.75,-58.84,-57.93,1.043926379,0.939637682,,,0.99307929,-0.053441608,,,,13.5,6.29,61.27,29.57,30.15,0.981727835,67.5,8081.54,8391.97,8265.48,8258.94,0.978366484,,0.9261,-63.87,-48.75,-58.84,-57.93
0.93296,-51.2,-63.87,-48.64,-58.8,-57.89,1.048826892,0.935440838,,,0.993086923,-0.057646085,,,,13.6,6.59,62.65,30.71,31.23,0.994291586,68,8097.68,8429.9,8298.34,8288.64,0.975134451,,0.93296,-63.87,-48.64,-58.8,-57.89
0.93982,-51.2,-63.86,-48.53,-58.77,-57.85,1.055891411,0.94754661,,,0.993086923,-0.045540313,,,,13.7,6.94,63.86,31.88,32.31,0.984262898,68.5,8187.58,8456.01,8329.56,8324.2,0.975433518,,0.93982,-63.86,-48.53,-58.77,-57.85
0.94668,-51.1,-63.84,-48.42,-58.75,-57.82,1.055992624,0.958372741,,,0.993094474,-0.034721733,,,,13.8,7.23,65.69,32.99,33.4,0.990323199,69,8220.03,8486.36,8361.64,8359.76,0.974627466,,0.94668,-63.84,-48.42,-58.75,-57.82
0.95354,-51.1,-63.84,-48.31,-58.71,-57.78,1.04382882,0.968082422,,,0.993094474,-0.025012052,,,,13.9,7.7,67.78,34.15,34.48,0.997860388,69.5,8257.09,8516.36,8396.66,8395.32,0.970817794,,0.95354,-63.84,-48.31,-58.71,-57.78
0.9604,-51.1,-63.83,-48.2,-58.68,-57.74,1.035501723,0.965820426,,,0.993094474,-0.027274048,,,,14,7.97,69.41,35.04,35.56,0.985098462,70,8288.55,8572.4,8427.27,8430.88,0.97006509,,0.9604,-63.83,-48.2,-58.68,-57.74
0.96726,-51,-63.83,-48.09,-58.65,-57.7,1.02961444,0.962278526,,,0.993101886,-0.03082336,,,,14.1,8.86,69.84,35.83,36.42,0.971571264,70.5,8343.89,8589.07,8476.27,8475.63,0.949723508,,0.96726,-63.83,-48.09,-58.65,-57.7
0.97412,-50.9,-63.82,-47.97,-58.61,-57.66,1.033499989,0.964637682,,,0.993109182,-0.0284715,,,,14.2,10.33,70.65,36.71,37.27,0.977053115,71,8385.3,8630.46,8524.97,8520.38,0.965675937,,0.97412,-63.82,-47.97,-58.61,-57.66
0.98098,-50.9,-63.82,-47.85,-58.59,-57.62,1.037449948,0.979178605,,,0.993109182,-0.013930577,,,,14.3,11.58,71.08,37.46,38.13,0.989686471,71.5,8405.73,8696.73,8573.46,8565.12,0.968412665,,0.98098,-63.82,-47.85,-58.59,-57.62
0.98784,-50.8,-63.81,-47.72,-58.56,-57.58,1.043265811,0.991185365,,,0.993116487,-0.001931122,,,,14.4,12.49,71.72,38.42,38.98,0.979869169,72,8421.89,8773.81,8622.34,8609.87,0.968763159,,0.98784,-63.81,-47.72,-58.56,-57.58
0.9947,-50.8,-63.8,-47.6,-58.53,-57.54,1.048128523,1.008304849,,,0.993116487,0.015188362,,,,14.5,13.63,72.34,39.15,39.84,0.961151179,72.5,8447.64,8793.32,8646.73,8630.74,0.965740613,,0.9947,-63.8,-47.6,-58.53,-57.54
1.00156,-50.7,-63.79,-47.47,-58.5,-57.5,1.05069373,0.998209678,,,0.993123642,0.005086036,,,,14.6,14.4,73.24,39.93,40.69,0.994964717,73,8466.32,8810.37,8664.71,8651.62,0.959244981,,1.00156,-63.79,-47.47,-58.5,-57.5
1.00842,-50.6,-63.78,-47.35,-58.47,-57.46,1.057806554,0.995831259,,,0.993130781,0.002700478,,,,14.7,15.31,73.47,40.65,41.55,0.976496349,73.5,8483.4,8838.8,8681.22,8672.49,0.960828312,,1.00842,-63.78,-47.35,-58.47,-57.46
1.01528,-50.6,-63.77,-47.22,-58.45,-57.43,1.064959197,0.990023847,,,0.993130781,-0.003106934,,,,14.8,16.33,73.65,41.56,42.4,0.979618152,74,8492.31,8876.47,8696.67,8693.37,0.943729782,,1.01528,-63.77,-47.22,-58.45,-57.43
1.02214,-50.4,-63.76,-47.11,-58.42,-57.39,1.065132815,0.994091595,,,0.993144662,0.000946933,,,,14.9,17.24,74.5,42.36,43.25,0.986656945,74.5,8510.3,8896.75,8710.27,8707.9,0.930057704,,1.02214,-63.76,-47.11,-58.42,-57.39
1.029,-50.4,-63.74,-47,-58.39,-57.35,1.060375082,1.006614882,,,0.993144662,0.01347022,,,,15,18.23,75.02,43.16,44.11,0.981607358,75,8527.06,8913.52,8723.38,8722.44,0.95021542,,1.029,-63.74,-47,-58.39,-57.35
1.03586,-50.3,-63.73,-46.9,-58.36,-57.31,1.052614973,1.001954928,,,0.993151456,0.008803472,,,,15.1,18.86,76.23,44.32,44.96,0.986859629,75.5,8543.41,8933.04,8735.6,8736.97,0.966305707,,1.03586,-63.73,-46.9,-58.36,-57.31
1.04272,-50.2,-63.72,-46.8,-58.33,-57.27,1.053070496,0.995368738,,,0.993158194,0.002210544,,,,15.2,19.43,77.32,45.31,45.82,1.000362624,76,8558.94,8952.82,8748.43,8751.51,0.976781294,,1.04272,-63.72,-46.8,-58.33,-57.27
1.04958,-50.1,-63.71,-46.7,-58.3,-57.23,1.05741322,0.987325613,,,0.993164887,-0.005839274,,,,15.3,20.12,78.51,46.13,46.67,0.990435835,76.5,8577.88,8969.7,8765.12,8768.78,0.979559788,,1.04958,-63.71,-46.7,-58.3,-57.23
1.05644,-50,-63.7,-46.6,-58.27,-57.19,1.068657608,0.984945513,,,0.993171414,-0.008225901,,,,15.4,20.93,79.82,46.85,47.53,0.974379723,77,8592.67,8984.22,8781.17,8786.05,0.971545216,,1.05644,-63.7,-46.6,-58.27,-57.19
1.0633,-49.9,-63.7,-46.5,-58.24,-57.15,1.075808755,0.987910748,,,0.993177901,-0.005267153,,,,15.5,21.29,81.13,47.72,48.38,0.960900034,77.5,8603.6,8998.51,8796.52,8803.33,0.974722598,,1.0633,-63.7,-46.5,-58.24,-57.15
1.07016,-49.8,-63.69,-46.4,-58.2,-57.11,1.088429069,0.996490222,,,0.993184291,0.003305931,,,,15.6,21.96,82.44,48.78,49.24,0.96502894,78,8616.74,9017.15,8816.12,8820.6,0.981036705,,1.07016,-63.69,-46.4,-58.2,-57.11
1.07702,-49.8,-63.68,-46.3,-58.16,-57.07,1.093433125,0.99476247,,,0.993184291,0.001578179,,,,15.7,22.83,83.75,49.64,50.09,0.968581741,78.5,8640,9063.52,8827.15,8838.98,0.98982549,,1.07702,-63.68,-46.3,-58.16,-57.07
1.08388,-49.7,-63.67,-46.2,-58.13,-57.04,1.103397497,0.990828415,,,0.993190646,-0.002362231,,,,15.8,23.5,85.16,50.57,50.95,0.980768122,79,8660.19,9101.29,8841.49,8857.36,0.976950809,,1.08388,-63.67,-46.2,-58.13,-57.04
1.09074,-49.6,-63.66,-46.1,-58.11,-57,1.112484278,0.9851179,,,0.993196878,-0.008078978,,,,15.9,23.99,86.56,51.45,51.8,0.995098565,79.5,8670.7,9140.17,8858.81,8875.74,0.976001981,,1.09074,-63.66,-46.1,-58.11,-57
1.0976,-49.5,-63.65,-46,-58.08,-56.96,1.116316647,0.975526162,,,0.993203045,-0.017676883,,,,16,24.37,87.74,52.33,52.65,0.999577431,80,8683.86,9184.25,8873.99,8894.12,0.98766363,,1.0976,-63.65,-46,-58.08,-56.96
1.10446,-49.4,-63.63,-45.9,-58.06,-56.92,1.124561343,0.977733961,,,0.99320912,-0.015475159,,,,16.1,26.73,211.04,59.91,72.28,1.003538608,80.5,8716.68,9205.2,8887.84,8913.51,0.99418892,,1.10446,-63.63,-45.9,-58.06,-56.92
1.11132,-49.5,-63.62,-45.8,-58.02,-56.88,1.132705878,0.966145074,,,0.993203045,-0.027057971,,,,16.2,28.22,350.5,63.03,91.91,1.01735909,81,8740.7,9238.14,8900.54,8932.91,1.006951422,,1.11132,-63.62,-45.8,-58.02,-56.88
1.11818,-49.4,-63.61,-45.7,-57.99,-56.84,1.135398318,0.944326236,,,0.99320912,-0.048882884,,,,16.3,28.94,491.51,66.25,111.54,1.030691208,81.5,8758.58,9268.1,8911.91,8952.3,1.003248203,,1.11818,-63.61,-45.7,-57.99,-56.84
1.12504,-49.4,-63.6,-45.6,-57.96,-56.8,1.138448444,0.929433033,,,0.99320912,-0.063776087,,,,16.4,29.38,627.49,69.27,131.16,1.028896222,82,8774.83,9292.78,8926.31,8971.7,0.99876508,,1.12504,-63.6,-45.6,-57.96,-56.8
1.1319,-49.2,-63.59,-45.5,-57.92,-56.76,1.145920922,0.922384114,,,0.99322099,-0.070836876,,,,16.5,30.44,761.62,72.69,150.79,1.023655613,82.5,8824.87,9332.17,8940.73,8999.84,1.007259186,,1.1319,-63.59,-45.5,-57.92,-56.76
1.13876,-49.2,-63.58,-45.4,-57.9,-56.72,1.141571546,0.933733196,,,0.99322099,-0.059487794,,,,16.6,31.07,895.88,75.78,170.42,1.024984969,83,8861.75,9383.45,8957.43,9027.99,1.008670995,,1.13876,-63.58,-45.4,-57.9,-56.72
1.14562,-49,-63.57,-45.3,-57.87,-56.68,1.138745259,0.946837427,,,0.993232506,-0.046395079,,,,16.7,31.45,1030.55,78.62,190.04,1.019303207,83.5,8893.14,9441.1,8978.11,9056.13,0.994450845,,1.14562,-63.57,-45.3,-57.87,-56.68
1.15248,-49,-63.56,-45.2,-57.83,-56.65,1.129932695,0.953033564,,,0.993232506,-0.040198942,,,,16.8,31.68,1164.84,81.28,209.67,1.015900017,84,8908.67,9521.96,9002.03,9084.27,0.958892477,,1.15248,-63.56,-45.2,-57.83,-56.65
1.15934,-48.9,-63.54,-45.1,-57.8,-56.61,1.114827715,0.951753733,,,0.993238087,-0.041484354,,,,16.9,31.9,1300.16,84.13,229.3,1.042129524,84.5,9097.65,9655.54,9188.91,9255.14,0.939463036,,1.15934,-63.54,-45.1,-57.8,-56.61
1.1662,-48.8,-63.53,-45,-57.77,-56.57,1.10944165,0.945910892,,,0.993243711,-0.047332819,,,,17,32.16,1435.54,87.73,248.93,1.050855297,85,9253.53,9822.27,9351.12,9426,0.929058306,,1.1662,-63.53,-45,-57.77,-56.57
1.17306,-48.7,-63.52,-44.9,-57.74,-56.53,1.096665123,0.945932954,,,0.993249181,-0.047316227,,,,17.1,33.1,1570.91,91.38,268.55,1.039629548,85.5,9398.09,10056.68,9492.47,9596.86,0.967007502,,1.17306,-63.52,-44.9,-57.74,-56.53
1.17992,-48.6,-63.52,-44.8,-57.71,-56.49,1.098117705,0.946311455,,,0.993254553,-0.046943098,,,,17.2,33.67,1706.29,94.11,288.18,1.03704771,86,9497.97,10296.87,9651.93,9767.72,0.921690234,,1.17992,-63.52,-44.8,-57.71,-56.49
